hora,hS,hE,hI,hR,vS,vI,mosq_total
6276,140000,0,0,0,271910,0,271910
6280,140000,0,0,0,272743,0,272743
6284,140000,0,0,0,271219,0,271219
6288,140000,0,0,0,270508,0,270508
6292,140000,0,0,0,270238,0,270238
6296,140000,0,0,0,270245,0,270245
6300,140000,0,0,0,271896,0,271896
6304,140000,0,0,0,272760,0,272760
6308,140000,0,0,0,271119,0,271119
6312,140000,0,0,0,270401,0,270401
6316,140000,0,0,0,270152,0,270152
6320,140000,0,0,0,270260,0,270260
6324,140000,0,0,0,271886,0,271886
6328,140000,0,0,0,272757,0,272757
6332,140000,0,0,0,271092,0,271092
6336,140000,0,0,0,270379,0,270379
6340,140000,0,0,0,270366,0,270366
6344,140000,0,0,0,270270,0,270270
6348,140000,0,0,0,271887,0,271887
6352,140000,0,0,0,272734,0,272734
6356,140000,0,0,0,271237,0,271237
6360,140000,0,0,0,270358,0,270358
6364,140000,0,0,0,270302,0,270302
6368,140000,0,0,0,270257,0,270257
6372,140000,0,0,0,271820,0,271820
6376,140000,0,0,0,272754,0,272754
6380,140000,0,0,0,271242,0,271242
6384,140000,0,0,0,270470,0,270470
6388,140000,0,0,0,270322,0,270322
6392,140000,0,0,0,270240,0,270240
6396,140000,0,0,0,271860,0,271860
6400,140000,0,0,0,272751,0,272751
6404,140000,0,0,0,271238,0,271238
6408,140000,0,0,0,270404,0,270404
6412,140000,0,0,0,270316,0,270316
6416,140000,0,0,0,270290,0,270290
6420,140000,0,0,0,271862,0,271862
6424,140000,0,0,0,272750,0,272750
6428,140000,0,0,0,271238,0,271238
6432,140000,0,0,0,270480,0,270480
6436,140000,0,0,0,270255,0,270255
6440,140000,0,0,0,270301,0,270301
6444,140000,0,0,0,271929,0,271929
6448,140000,0,0,0,272751,0,272751
6452,140000,0,0,0,271212,0,271212
6456,140000,0,0,0,270377,0,270377
6460,140000,0,0,0,270211,0,270211
6464,140000,0,0,0,270298,0,270298
6468,140000,0,0,0,271915,0,271915
6472,140000,0,0,0,272759,0,272759
6476,140000,0,0,0,271246,0,271246
6480,140000,0,0,0,270463,0,270463
6484,140000,0,0,0,270336,0,270336
6488,140000,0,0,0,270139,0,270139
6492,140000,0,0,0,271820,0,271820
6496,140000,0,0,0,272758,0,272758
6500,140000,0,0,0,271246,0,271246
6504,140000,0,0,0,270289,0,270289
6508,140000,0,0,0,270279,0,270279
6512,140000,0,0,0,270286,0,270286
6516,140000,0,0,0,271859,0,271859
6520,140000,0,0,0,272731,0,272731
6524,140000,0,0,0,271163,0,271163
6528,140000,0,0,0,270490,0,270490
6532,140000,0,0,0,270208,0,270208
6536,140000,0,0,0,270402,0,270402
6540,140000,0,0,0,271888,0,271888
6544,140000,0,0,0,272759,0,272759
6548,140000,0,0,0,271264,0,271264
6552,140000,0,0,0,270382,0,270382
6556,140000,0,0,0,270282,0,270282
6560,140000,0,0,0,270265,0,270265
6564,140000,0,0,0,271912,0,271912
6568,140000,0,0,0,272743,0,272743
6572,140000,0,0,0,271279,0,271279
6576,140000,0,0,0,270374,0,270374
6580,140000,0,0,0,270397,0,270397
6584,140000,0,0,0,270188,0,270188
6588,140000,0,0,0,271901,0,271901
6592,140000,0,0,0,272752,0,272752
6596,140000,0,0,0,271189,0,271189
6600,140000,0,0,0,270467,0,270467
6604,140000,0,0,0,270208,0,270208
6608,140000,0,0,0,270314,0,270314
6612,140000,0,0,0,271891,0,271891
6616,140000,0,0,0,272745,0,272745
6620,140000,0,0,0,271279,0,271279
6624,140000,0,0,0,270405,0,270405
6628,140000,0,0,0,270363,0,270363
6632,140000,0,0,0,270338,0,270338
6636,140000,0,0,0,271903,0,271903
6640,140000,0,0,0,272751,0,272751
6644,140000,0,0,0,271293,0,271293
6648,140000,0,0,0,270435,0,270435
6652,140000,0,0,0,270240,0,270240
6656,140000,0,0,0,270230,0,270230
6660,140000,0,0,0,271942,0,271942
6664,140000,0,0,0,272755,0,272755
6668,140000,0,0,0,271258,0,271258
6672,140000,0,0,0,270435,0,270435
6676,140000,0,0,0,270349,0,270349
6680,140000,0,0,0,270278,0,270278
6684,140000,0,0,0,271893,0,271893
6688,140000,0,0,0,272745,0,272745
6692,140000,0,0,0,271198,0,271198
6696,140000,0,0,0,270497,0,270497
6700,140000,0,0,0,270268,0,270268
6704,140000,0,0,0,270215,0,270215
6708,140000,0,0,0,271872,0,271872
6712,140000,0,0,0,272728,0,272728
6716,140000,0,0,0,271249,0,271249
6720,140000,0,0,0,270460,0,270460
6724,140000,0,0,0,270329,0,270329
6728,140000,0,0,0,270301,0,270301
6732,140000,0,0,0,271909,0,271909
6736,140000,0,0,0,272748,0,272748
6740,140000,0,0,0,271134,0,271134
6744,140000,0,0,0,270482,0,270482
6748,140000,0,0,0,270241,0,270241
6752,140000,0,0,0,270333,0,270333
6756,140000,0,0,0,271905,0,271905
6760,140000,0,0,0,272753,0,272753
6764,140000,0,0,0,271203,0,271203
6768,140000,0,0,0,270390,0,270390
6772,140000,0,0,0,270351,0,270351
6776,140000,0,0,0,270316,0,270316
6780,140000,0,0,0,271818,0,271818
6784,140000,0,0,0,272730,0,272730
6788,140000,0,0,0,271241,0,271241
6792,140000,0,0,0,270434,0,270434
6796,140000,0,0,0,270347,0,270347
6800,140000,0,0,0,270296,0,270296
6804,140000,0,0,0,271882,0,271882
6808,140000,0,0,0,272741,0,272741
6812,140000,0,0,0,271231,0,271231
6816,140000,0,0,0,270421,0,270421
6820,140000,0,0,0,270283,0,270283
6824,140000,0,0,0,270215,0,270215
6828,140000,0,0,0,271864,0,271864
6832,140000,0,0,0,272742,0,272742
6836,140000,0,0,0,271185,0,271185
6840,140000,0,0,0,270611,0,270611
6844,140000,0,0,0,270179,0,270179
6848,140000,0,0,0,270290,0,270290
6852,140000,0,0,0,271802,0,271802
6856,140000,0,0,0,272743,0,272743
6860,140000,0,0,0,271157,0,271157
6864,140000,0,0,0,270448,0,270448
6868,140000,0,0,0,270335,0,270335
6872,140000,0,0,0,270287,0,270287
6876,140000,0,0,0,271848,0,271848
6880,140000,0,0,0,272740,0,272740
6884,140000,0,0,0,271263,0,271263
6888,140000,0,0,0,270369,0,270369
6892,140000,0,0,0,270375,0,270375
6896,140000,0,0,0,270256,0,270256
6900,140000,0,0,0,271914,0,271914
6904,140000,0,0,0,272750,0,272750
6908,140000,0,0,0,271373,0,271373
6912,140000,0,0,0,270377,0,270377
6916,140000,0,0,0,270272,0,270272
6920,140000,0,0,0,270274,0,270274
6924,140000,0,0,0,271885,0,271885
6928,140000,0,0,0,272758,0,272758
6932,140000,0,0,0,271257,0,271257
6936,140000,0,0,0,270387,0,270387
6940,140000,0,0,0,270389,0,270389
6944,140000,0,0,0,270270,0,270270
6948,140000,0,0,0,271798,0,271798
6952,140000,0,0,0,272739,0,272739
6956,140000,0,0,0,271151,0,271151
6960,140000,0,0,0,270441,0,270441
6964,140000,0,0,0,270275,0,270275
6968,140000,0,0,0,270319,0,270319
6972,140000,0,0,0,271822,0,271822
6976,140000,0,0,0,272749,0,272749
6980,140000,0,0,0,271270,0,271270
6984,140000,0,0,0,270525,0,270525
6988,140000,0,0,0,270326,0,270326
6992,140000,0,0,0,270210,0,270210
6996,140000,0,0,0,271986,0,271986
7000,140000,0,0,0,272747,0,272747
7004,140000,0,0,0,271259,0,271259
7008,140000,0,0,0,270448,0,270448
7012,140000,0,0,0,270265,0,270265
7016,140000,0,0,0,270222,0,270222
7020,140000,0,0,0,271804,0,271804
7024,140000,0,0,0,272752,0,272752
7028,140000,0,0,0,271285,0,271285
7032,140000,0,0,0,270432,0,270432
7036,140000,0,0,0,270340,0,270340
7040,140000,0,0,0,270293,0,270293
7044,140000,0,0,0,271845,0,271845
7048,140000,0,0,0,272746,0,272746
7052,140000,0,0,0,271264,0,271264
7056,140000,0,0,0,270410,0,270410
7060,140000,0,0,0,270286,0,270286
7064,140000,0,0,0,270311,0,270311
7068,140000,0,0,0,271852,0,271852
7072,140000,0,0,0,272751,0,272751
7076,140000,0,0,0,271161,0,271161
7080,140000,0,0,0,270470,0,270470
7084,140000,0,0,0,270357,0,270357
7088,140000,0,0,0,270373,0,270373
7092,140000,0,0,0,271852,0,271852
7096,140000,0,0,0,272750,0,272750
7100,140000,0,0,0,271227,0,271227
7104,140000,0,0,0,270454,0,270454
7108,140000,0,0,0,270237,0,270237
7112,140000,0,0,0,270251,0,270251
7116,140000,0,0,0,271969,0,271969
7120,140000,0,0,0,272734,0,272734
7124,140000,0,0,0,271258,0,271258
7128,140000,0,0,0,270392,0,270392
7132,140000,0,0,0,270366,0,270366
7136,140000,0,0,0,270254,0,270254
7140,140000,0,0,0,271814,0,271814
7144,140000,0,0,0,272752,0,272752
7148,140000,0,0,0,271252,0,271252
7152,140000,0,0,0,270402,0,270402
7156,140000,0,0,0,270353,0,270353
7160,140000,0,0,0,270327,0,270327
7164,140000,0,0,0,271861,0,271861
7168,140000,0,0,0,272747,0,272747
7172,140000,0,0,0,271207,0,271207
7176,140000,0,0,0,270396,0,270396
7180,140000,0,0,0,270227,0,270227
7184,140000,0,0,0,270211,0,270211
7188,140000,0,0,0,271865,0,271865
7192,140000,0,0,0,272751,0,272751
7196,140000,0,0,0,271249,0,271249
7200,140000,0,0,0,270454,0,270454
7204,140000,0,0,0,270341,0,270341
7208,140000,0,0,0,270320,0,270320
7212,140000,0,0,0,271982,0,271982
7216,140000,0,0,0,272741,0,272741
7220,140000,0,0,0,271249,0,271249
7224,140000,0,0,0,270440,0,270440
7228,140000,0,0,0,270413,0,270413
7232,140000,0,0,0,270187,0,270187
7236,140000,0,0,0,271879,0,271879
7240,140000,0,0,0,272766,0,272766
7244,140000,0,0,0,271224,0,271224
7248,140000,0,0,0,270526,0,270526
7252,140000,0,0,0,270212,0,270212
7256,140000,0,0,0,270303,0,270303
7260,140000,0,0,0,271886,0,271886
7264,140000,0,0,0,272745,0,272745
7268,140000,0,0,0,271220,0,271220
7272,140000,0,0,0,270491,0,270491
7276,140000,0,0,0,270331,0,270331
7280,140000,0,0,0,270198,0,270198
7284,140000,0,0,0,271923,0,271923
7288,140000,0,0,0,272758,0,272758
7292,140000,0,0,0,271248,0,271248
7296,140000,0,0,0,270420,0,270420
7300,140000,0,0,0,270261,0,270261
7304,140000,0,0,0,270276,0,270276
7308,140000,0,0,0,271913,0,271913
7312,140000,0,0,0,272755,0,272755
7316,140000,0,0,0,271223,0,271223
7320,140000,0,0,0,270462,0,270462
7324,140000,0,0,0,270368,0,270368
7328,140000,0,0,0,270192,0,270192
7332,140000,0,0,0,271861,0,271861
7336,140000,0,0,0,272755,0,272755
7340,140000,0,0,0,271189,0,271189
7344,140000,0,0,0,270373,0,270373
7348,140000,0,0,0,270445,0,270445
7352,140000,0,0,0,270281,0,270281
7356,140000,0,0,0,271861,0,271861
7360,140000,0,0,0,272752,0,272752
7364,140000,0,0,0,271226,0,271226
7368,140000,0,0,0,270460,0,270460
7372,140000,0,0,0,270379,0,270379
7376,140000,0,0,0,270375,0,270375
7380,140000,0,0,0,271864,0,271864
7384,140000,0,0,0,272757,0,272757
7388,140000,0,0,0,271146,0,271146
7392,140000,0,0,0,270483,0,270483
7396,140000,0,0,0,270339,0,270339
7400,140000,0,0,0,270267,0,270267
7404,140000,0,0,0,271885,0,271885
7408,140000,0,0,0,272739,0,272739
7412,140000,0,0,0,271178,0,271178
7416,140000,0,0,0,270476,0,270476
7420,140000,0,0,0,270277,0,270277
7424,140000,0,0,0,270374,0,270374
7428,140000,0,0,0,271887,0,271887
7432,140000,0,0,0,272764,0,272764
7436,140000,0,0,0,271184,0,271184
7440,140000,0,0,0,270352,0,270352
7444,140000,0,0,0,270405,0,270405
7448,140000,0,0,0,270285,0,270285
7452,140000,0,0,0,271906,0,271906
7456,140000,0,0,0,272751,0,272751
7460,140000,0,0,0,271272,0,271272
7464,140000,0,0,0,270496,0,270496
7468,140000,0,0,0,270360,0,270360
7472,140000,0,0,0,270214,0,270214
7476,140000,0,0,0,271905,0,271905
7480,140000,0,0,0,272743,0,272743
7484,140000,0,0,0,271228,0,271228
7488,140000,0,0,0,270432,0,270432
7492,140000,0,0,0,270326,0,270326
7496,140000,0,0,0,270223,0,270223
7500,140000,0,0,0,271890,0,271890
7504,140000,0,0,0,272730,0,272730
7508,140000,0,0,0,271140,0,271140
7512,140000,0,0,0,270463,0,270463
7516,140000,0,0,0,270371,0,270371
7520,140000,0,0,0,270270,0,270270
7524,140000,0,0,0,271864,0,271864
7528,140000,0,0,0,272741,0,272741
7532,140000,0,0,0,271220,0,271220
7536,140000,0,0,0,270424,0,270424
7540,140000,0,0,0,270337,0,270337
7544,140000,0,0,0,270252,0,270252
7548,140000,0,0,0,271908,0,271908
7552,140000,0,0,0,272747,0,272747
7556,140000,0,0,0,271253,0,271253
7560,140000,0,0,0,270405,0,270405
7564,140000,0,0,0,270295,0,270295
7568,140000,0,0,0,270185,0,270185
7572,140000,0,0,0,271929,0,271929
7576,140000,0,0,0,272757,0,272757
7580,140000,0,0,0,271224,0,271224
7584,140000,0,0,0,270449,0,270449
7588,140000,0,0,0,270265,0,270265
7592,140000,0,0,0,270263,0,270263
7596,140000,0,0,0,271886,0,271886
7600,140000,0,0,0,272751,0,272751
7604,140000,0,0,0,271175,0,271175
7608,140000,0,0,0,270454,0,270454
7612,140000,0,0,0,270315,0,270315
7616,140000,0,0,0,270224,0,270224
7620,140000,0,0,0,271887,0,271887
7624,140000,0,0,0,272764,0,272764
7628,140000,0,0,0,271204,0,271204
7632,140000,0,0,0,270441,0,270441
7636,140000,0,0,0,270326,0,270326
7640,140000,0,0,0,270245,0,270245
7644,140000,0,0,0,271852,0,271852
7648,140000,0,0,0,272749,0,272749
7652,140000,0,0,0,271216,0,271216
7656,140000,0,0,0,270444,0,270444
7660,140000,0,0,0,270339,0,270339
7664,140000,0,0,0,270248,0,270248
7668,140000,0,0,0,271813,0,271813
7672,140000,0,0,0,272748,0,272748
7676,140000,0,0,0,271238,0,271238
7680,140000,0,0,0,270501,0,270501
7684,140000,0,0,0,270296,0,270296
7688,140000,0,0,0,270334,0,270334
7692,140000,0,0,0,271926,0,271926
7696,140000,0,0,0,272757,0,272757
7700,140000,0,0,0,271205,0,271205
7704,140000,0,0,0,270457,0,270457
7708,140000,0,0,0,270271,0,270271
7712,140000,0,0,0,270408,0,270408
7716,140000,0,0,0,271940,0,271940
7720,140000,0,0,0,272760,0,272760
7724,140000,0,0,0,271197,0,271197
7728,140000,0,0,0,270378,0,270378
7732,140000,0,0,0,270305,0,270305
7736,140000,0,0,0,270202,0,270202
7740,140000,0,0,0,271872,0,271872
7744,140000,0,0,0,272751,0,272751
7748,140000,0,0,0,271248,0,271248
7752,140000,0,0,0,270457,0,270457
7756,140000,0,0,0,270264,0,270264
7760,140000,0,0,0,270152,0,270152
7764,140000,0,0,0,271851,0,271851
7768,140000,0,0,0,272753,0,272753
7772,140000,0,0,0,271217,0,271217
7776,140000,0,0,0,270424,0,270424
7780,140000,0,0,0,270343,0,270343
7784,140000,0,0,0,270212,0,270212
7788,140000,0,0,0,271863,0,271863
7792,140000,0,0,0,272749,0,272749
7796,140000,0,0,0,271194,0,271194
7800,140000,0,0,0,270402,0,270402
7804,140000,0,0,0,270286,0,270286
7808,140000,0,0,0,270261,0,270261
7812,140000,0,0,0,271888,0,271888
7816,140000,0,0,0,272751,0,272751
7820,140000,0,0,0,271234,0,271234
7824,140000,0,0,0,270376,0,270376
7828,140000,0,0,0,270317,0,270317
7832,140000,0,0,0,270244,0,270244
7836,140000,0,0,0,271890,0,271890
7840,140000,0,0,0,272740,0,272740
7844,140000,0,0,0,271255,0,271255
7848,140000,0,0,0,270454,0,270454
7852,140000,0,0,0,270281,0,270281
7856,140000,0,0,0,270314,0,270314
7860,140000,0,0,0,271828,0,271828
7864,140000,0,0,0,272746,0,272746
7868,140000,0,0,0,271188,0,271188
7872,140000,0,0,0,270431,0,270431
7876,140000,0,0,0,270367,0,270367
7880,140000,0,0,0,270255,0,270255
7884,140000,0,0,0,271926,0,271926
7888,140000,0,0,0,272753,0,272753
7892,140000,0,0,0,271169,0,271169
7896,140000,0,0,0,270440,0,270440
7900,140000,0,0,0,270300,0,270300
7904,140000,0,0,0,270282,0,270282
7908,140000,0,0,0,271921,0,271921
7912,140000,0,0,0,272754,0,272754
7916,140000,0,0,0,271243,0,271243
7920,140000,0,0,0,270448,0,270448
7924,140000,0,0,0,270305,0,270305
7928,140000,0,0,0,270251,0,270251
7932,140000,0,0,0,271922,0,271922
7936,140000,0,0,0,272744,0,272744
7940,140000,0,0,0,271179,0,271179
7944,140000,0,0,0,270356,0,270356
7948,140000,0,0,0,270334,0,270334
7952,140000,0,0,0,270288,0,270288
7956,140000,0,0,0,271897,0,271897
7960,140000,0,0,0,272762,0,272762
7964,140000,0,0,0,271179,0,271179
7968,140000,0,0,0,270467,0,270467
7972,140000,0,0,0,270347,0,270347
7976,140000,0,0,0,270293,0,270293
7980,140000,0,0,0,271822,0,271822
7984,140000,0,0,0,272746,0,272746
7988,140000,0,0,0,271221,0,271221
7992,140000,0,0,0,270403,0,270403
7996,140000,0,0,0,270330,0,270330
8000,140000,0,0,0,270272,0,270272
8004,140000,0,0,0,271904,0,271904
8008,140000,0,0,0,272747,0,272747
8012,140000,0,0,0,271202,0,271202
8016,140000,0,0,0,270446,0,270446
8020,140000,0,0,0,270246,0,270246
8024,140000,0,0,0,270222,0,270222
8028,140000,0,0,0,271942,0,271942
8032,140000,0,0,0,272747,0,272747
8036,140000,0,0,0,271200,0,271200
8040,140000,0,0,0,270460,0,270460
8044,140000,0,0,0,270336,0,270336
8048,140000,0,0,0,270345,0,270345
8052,140000,0,0,0,271796,0,271796
8056,140000,0,0,0,272752,0,272752
8060,140000,0,0,0,271201,0,271201
8064,140000,0,0,0,270480,0,270480
8068,140000,0,0,0,270366,0,270366
8072,140000,0,0,0,270298,0,270298
8076,140000,0,0,0,271905,0,271905
8080,140000,0,0,0,272770,0,272770
8084,140000,0,0,0,271277,0,271277
8088,140000,0,0,0,270495,0,270495
8092,140000,0,0,0,270354,0,270354
8096,140000,0,0,0,270287,0,270287
8100,140000,0,0,0,271916,0,271916
8104,140000,0,0,0,272749,0,272749
8108,140000,0,0,0,271185,0,271185
8112,140000,0,0,0,270441,0,270441
8116,140000,0,0,0,270360,0,270360
8120,140000,0,0,0,270323,0,270323
8124,140000,0,0,0,271860,0,271860
8128,140000,0,0,0,272755,0,272755
8132,140000,0,0,0,271159,0,271159
8136,140000,0,0,0,270471,0,270471
8140,140000,0,0,0,270292,0,270292
8144,140000,0,0,0,270183,0,270183
8148,140000,0,0,0,271793,0,271793
8152,140000,0,0,0,272751,0,272751
8156,140000,0,0,0,271259,0,271259
8160,140000,0,0,0,270457,0,270457
8164,140000,0,0,0,270250,0,270250
8168,140000,0,0,0,270296,0,270296
8172,140000,0,0,0,271838,0,271838
8176,140000,0,0,0,272748,0,272748
8180,140000,0,0,0,271250,0,271250
8184,140000,0,0,0,270459,0,270459
8188,140000,0,0,0,270208,0,270208
8192,140000,0,0,0,270322,0,270322
8196,140000,0,0,0,271956,0,271956
8200,140000,0,0,0,272768,0,272768
8204,140000,0,0,0,271228,0,271228
8208,140000,0,0,0,270519,0,270519
8212,140000,0,0,0,270277,0,270277
8216,140000,0,0,0,270247,0,270247
8220,140000,0,0,0,271902,0,271902
8224,140000,0,0,0,272749,0,272749
8228,140000,0,0,0,271262,0,271262
8232,140000,0,0,0,270378,0,270378
8236,140000,0,0,0,270229,0,270229
8240,140000,0,0,0,270231,0,270231
8244,140000,0,0,0,271822,0,271822
8248,140000,0,0,0,272762,0,272762
8252,140000,0,0,0,271181,0,271181
8256,140000,0,0,0,270403,0,270403
8260,140000,0,0,0,270289,0,270289
8264,140000,0,0,0,270271,0,270271
8268,140000,0,0,0,271784,0,271784
8272,140000,0,0,0,272753,0,272753
8276,140000,0,0,0,271237,0,271237
8280,140000,0,0,0,270485,0,270485
8284,140000,0,0,0,270318,0,270318
8288,140000,0,0,0,270292,0,270292
8292,140000,0,0,0,271910,0,271910
8296,140000,0,0,0,272762,0,272762
8300,140000,0,0,0,271208,0,271208
8304,140000,0,0,0,270507,0,270507
8308,140000,0,0,0,270205,0,270205
8312,140000,0,0,0,270203,0,270203
8316,140000,0,0,0,271914,0,271914
8320,140000,0,0,0,272743,0,272743
8324,140000,0,0,0,271297,0,271297
8328,140000,0,0,0,270477,0,270477
8332,140000,0,0,0,270219,0,270219
8336,140000,0,0,0,270281,0,270281
8340,140000,0,0,0,271862,0,271862
8344,140000,0,0,0,272752,0,272752
8348,140000,0,0,0,271158,0,271158
8352,140000,0,0,0,270352,0,270352
8356,140000,0,0,0,270348,0,270348
8360,140000,0,0,0,270206,0,270206
8364,140000,0,0,0,271843,0,271843
8368,140000,0,0,0,272747,0,272747
8372,140000,0,0,0,271235,0,271235
8376,140000,0,0,0,270417,0,270417
8380,140000,0,0,0,270277,0,270277
8384,140000,0,0,0,270229,0,270229
8388,140000,0,0,0,271909,0,271909
8392,140000,0,0,0,272745,0,272745
8396,140000,0,0,0,271301,0,271301
8400,140000,0,0,0,270400,0,270400
8404,140000,0,0,0,270400,0,270400
8408,140000,0,0,0,270273,0,270273
8412,140000,0,0,0,271881,0,271881
8416,140000,0,0,0,272761,0,272761
8420,140000,0,0,0,271211,0,271211
8424,140000,0,0,0,270419,0,270419
8428,140000,0,0,0,270376,0,270376
8432,140000,0,0,0,270146,0,270146
8436,140000,0,0,0,271865,0,271865
8440,140000,0,0,0,272751,0,272751
8444,140000,0,0,0,271167,0,271167
8448,140000,0,0,0,270491,0,270491
8452,140000,0,0,0,270338,0,270338
8456,140000,0,0,0,270340,0,270340
8460,140000,0,0,0,271863,0,271863
8464,140000,0,0,0,272752,0,272752
8468,140000,0,0,0,271210,0,271210
8472,140000,0,0,0,270438,0,270438
8476,140000,0,0,0,270246,0,270246
8480,140000,0,0,0,270310,0,270310
8484,140000,0,0,0,271867,0,271867
8488,140000,0,0,0,272740,0,272740
8492,140000,0,0,0,271195,0,271195
8496,140000,0,0,0,270435,0,270435
8500,140000,0,0,0,270278,0,270278
8504,140000,0,0,0,270244,0,270244
8508,140000,0,0,0,271923,0,271923
8512,140000,0,0,0,272740,0,272740
8516,140000,0,0,0,271233,0,271233
8520,140000,0,0,0,270384,0,270384
8524,140000,0,0,0,270405,0,270405
8528,140000,0,0,0,270236,0,270236
8532,140000,0,0,0,271906,0,271906
8536,140000,0,0,0,272751,0,272751
8540,140000,0,0,0,271226,0,271226
8544,140000,0,0,0,270479,0,270479
8548,140000,0,0,0,270345,0,270345
8552,140000,0,0,0,270229,0,270229
8556,140000,0,0,0,271780,0,271780
8560,140000,0,0,0,272752,0,272752
8564,140000,0,0,0,271157,0,271157
8568,140000,0,0,0,270480,0,270480
8572,140000,0,0,0,270328,0,270328
8576,140000,0,0,0,270238,0,270238
8580,140000,0,0,0,271869,0,271869
8584,140000,0,0,0,272749,0,272749
8588,140000,0,0,0,271212,0,271212
8592,140000,0,0,0,270474,0,270474
8596,140000,0,0,0,270200,0,270200
8600,140000,0,0,0,270330,0,270330
8604,140000,0,0,0,271914,0,271914
8608,140000,0,0,0,272752,0,272752
8612,140000,0,0,0,271204,0,271204
8616,140000,0,0,0,270411,0,270411
8620,140000,0,0,0,270240,0,270240
8624,140000,0,0,0,270260,0,270260
8628,140000,0,0,0,271854,0,271854
8632,140000,0,0,0,272759,0,272759
8636,140000,0,0,0,271254,0,271254
8640,140000,0,0,0,270505,0,270505
8644,140000,0,0,0,270331,0,270331
8648,140000,0,0,0,270290,0,270290
8652,140000,0,0,0,271863,0,271863
8656,140000,0,0,0,272739,0,272739
8660,140000,0,0,0,271288,0,271288
8664,140000,0,0,0,270350,0,270350
8668,140000,0,0,0,270285,0,270285
8672,140000,0,0,0,270449,0,270449
8676,140000,0,0,0,271869,0,271869
8680,140000,0,0,0,272742,0,272742
8684,140000,0,0,0,271168,0,271168
8688,140000,0,0,0,270440,0,270440
8692,140000,0,0,0,270250,0,270250
8696,140000,0,0,0,270347,0,270347
8700,140000,0,0,0,271895,0,271895
8704,140000,0,0,0,272746,0,272746
8708,140000,0,0,0,271282,0,271282
8712,140000,0,0,0,270525,0,270525
8716,140000,0,0,0,270290,0,270290
8720,140000,0,0,0,270260,0,270260
8724,140000,0,0,0,271813,0,271813
8728,140000,0,0,0,272734,0,272734
8732,140000,0,0,0,271276,0,271276
8736,140000,0,0,0,270449,0,270449
8740,140000,0,0,0,270395,0,270395
8744,140000,0,0,0,270341,0,270341
8748,140000,0,0,0,271840,0,271840
8752,140000,0,0,0,272766,0,272766
8756,140000,0,0,0,271273,0,271273
