hora,hS,hE,hI,hR,vS,vI,mosq_total
356,139672,97,231,0,451701,620,452321
360,139666,103,112,119,451282,603,451885
364,139664,103,114,119,451276,599,451875
368,139663,102,116,119,451387,560,451947
372,139663,101,117,119,454273,537,454810
376,139663,101,117,119,454607,537,455144
380,139662,100,119,119,451981,516,452497
384,139659,99,123,119,451373,489,451862
388,139656,102,123,119,449587,461,450048
392,139655,102,124,119,448455,442,448897
396,139652,105,124,119,450228,419,450647
400,139652,105,124,119,454243,419,454662
404,139650,105,126,119,451747,407,452154
408,139647,108,126,119,451287,367,451654
412,139646,107,128,119,451450,354,451804
416,139644,106,131,119,451361,357,451718
420,139644,106,131,119,454287,351,454638
424,139644,106,131,119,454792,351,455143
428,139644,106,131,119,452107,363,452470
432,139642,106,133,119,451298,355,451653
436,139641,104,136,119,449991,359,450350
440,139639,105,137,119,449113,360,449473
444,139639,105,137,119,450731,344,451075
448,139639,105,137,119,454350,344,454694
452,139639,103,139,119,451973,356,452329
456,139637,103,141,119,451277,356,451633
460,139636,102,143,119,451042,371,451413
464,139635,100,146,119,451155,368,451523
468,139634,101,146,119,454034,365,454399
472,139634,101,146,119,454780,365,455145
476,139631,104,146,119,452031,384,452415
480,139627,106,148,119,451232,387,451619
484,139625,106,150,119,450376,391,450767
488,139623,107,151,119,449526,403,449929
492,139623,106,152,119,451107,393,451500
496,139623,106,152,119,454307,393,454700
500,139622,106,153,119,451821,402,452223
504,139621,103,157,119,451033,404,451437
508,139619,105,157,119,451047,415,451462
512,139617,106,158,119,451026,406,451432
516,139616,106,159,119,453831,401,454232
520,139616,106,159,119,454743,401,455144
524,139614,104,163,119,452061,415,452476
528,139613,103,165,119,451138,411,451549
532,139610,101,170,119,450346,413,450759
536,139609,100,172,119,449752,414,450166
540,139608,101,172,119,451498,396,451894
544,139608,101,172,119,454313,396,454709
548,139608,100,173,119,451849,421,452270
552,139602,101,178,119,450926,441,451367
556,139600,100,181,119,450881,439,451320
560,139600,93,188,119,450884,441,451325
564,139598,92,191,119,453668,431,454099
568,139598,92,191,119,454714,431,455145
572,139596,92,193,119,451990,445,452435
576,139593,92,196,119,450880,443,451323
580,139591,90,200,119,450544,445,450989
584,139589,85,207,119,450051,481,450532
588,139589,84,208,119,451868,473,452341
592,139589,84,208,119,454311,473,454784
596,139589,83,209,119,451938,496,452434
600,139707,78,135,80,450872,481,451353
604,139704,79,136,81,450717,476,451193
608,139703,79,136,82,450724,470,451194
612,139703,79,135,83,453544,453,453997
616,139703,79,135,83,454690,453,455143
620,139701,80,135,84,451939,456,452395
624,139696,82,133,89,450892,453,451345
628,139695,80,136,89,450436,456,450892
632,139695,79,133,93,450207,443,450650
636,139695,76,136,93,452221,424,452645
640,139695,76,136,93,454275,424,454699
644,139693,76,137,94,451942,421,452363
648,139691,75,139,95,450798,433,451231
652,139688,77,140,95,450763,420,451183
656,139684,79,141,96,450740,422,451162
660,139684,79,141,96,453442,401,453843
664,139684,79,141,96,454737,401,455138
668,139681,82,140,97,452154,420,452574
672,139677,84,142,97,450874,419,451293
676,139675,85,140,100,450497,426,450923
680,139671,87,142,100,450312,420,450732
684,139670,88,141,101,452429,411,452840
688,139670,88,141,101,454300,411,454711
692,139669,89,139,103,452084,418,452502
696,139669,87,141,103,450764,399,451163
700,139668,87,136,109,450799,385,451184
704,139666,88,136,110,450767,395,451162
708,139666,87,136,111,453411,388,453799
712,139666,87,136,111,454755,388,455143
716,139665,85,138,112,452051,384,452435
720,139664,82,142,112,450855,383,451238
724,139663,81,142,114,450600,379,450979
728,139659,83,142,116,450453,382,450835
732,139658,84,141,117,452743,371,453114
736,139658,84,141,117,454390,371,454761
740,139656,85,140,119,452075,390,452465
744,139655,85,137,123,450904,393,451297
748,139654,84,139,123,450781,414,451195
752,139651,85,140,124,450626,409,451035
756,139651,84,141,124,453394,403,453797
760,139651,84,141,124,454732,403,455135
764,139646,87,141,126,452185,415,452600
768,139642,90,142,126,450815,426,451241
772,139640,89,143,128,450714,423,451137
776,139636,92,141,131,450410,419,450829
780,139636,91,142,131,452831,405,453236
784,139636,91,142,131,454389,405,454794
788,139634,93,142,131,451967,410,452377
792,139634,87,146,133,450692,426,451118
796,139631,88,145,136,450668,439,451107
800,139629,90,144,137,450587,444,451031
804,139629,88,146,137,453318,438,453756
808,139629,88,146,137,454697,438,455135
812,139625,90,146,139,452072,457,452529
816,139619,93,147,141,450703,453,451156
820,139617,93,147,143,450540,450,450990
824,139614,94,146,146,450311,452,450763
828,139613,95,146,146,452927,452,453379
832,139613,95,146,146,454332,452,454784
836,139610,98,146,146,451986,478,452464
840,139685,102,145,68,450700,478,451178
844,139682,103,146,69,450739,459,451198
848,139681,104,146,69,450623,458,451081
852,139682,104,145,69,453239,444,453683
856,139682,104,145,69,454689,444,455133
860,139681,104,146,69,451966,451,452417
864,139686,100,147,67,450697,442,451139
868,139685,100,148,67,450495,446,450941
872,139684,104,147,65,450464,450,450914
876,139684,104,146,66,453057,428,453485
880,139684,104,146,66,454416,428,454844
884,139682,105,144,69,451978,421,452399
888,139682,104,144,70,450822,402,451224
892,139681,102,142,75,450666,386,451052
896,139681,99,144,76,450715,388,451103
900,139681,99,144,76,453344,377,453721
904,139681,99,144,76,454750,377,455127
908,139682,96,146,76,452069,396,452465
912,139676,98,145,81,450881,398,451279
916,139677,98,144,81,450626,409,451035
920,139674,98,141,87,450574,401,450975
924,139675,97,139,89,453152,389,453541
928,139675,97,139,89,454488,389,454877
932,139675,98,138,89,452044,407,452451
936,139675,98,135,92,450788,414,451202
940,139679,99,132,90,450693,423,451116
944,139678,99,127,96,450653,436,451089
948,139679,99,126,96,453305,424,453729
952,139679,99,126,96,454691,424,455115
956,139676,102,126,96,452014,428,452442
960,139675,102,121,102,450783,418,451201
964,139672,106,120,102,450602,410,451012
968,139672,104,123,101,450468,397,450865
972,139672,104,124,100,453143,391,453534
976,139672,104,124,100,454520,391,454911
980,139671,105,125,99,452156,391,452547
984,139673,106,123,98,450779,389,451168
988,139670,108,121,101,450570,386,450956
992,139669,107,123,101,450790,381,451171
996,139668,108,120,104,453351,366,453717
1000,139668,108,120,104,454730,366,455096
1004,139667,106,123,104,452086,378,452464
1008,139667,102,124,107,450932,383,451315
1012,139667,102,125,106,450587,386,450973
1016,139668,100,127,105,450644,395,451039
1020,139668,100,127,105,453169,387,453556
1024,139668,100,127,105,454527,387,454914
1028,139667,99,129,105,452001,407,452408
1032,139669,99,127,105,450657,413,451070
1036,139668,100,129,103,450563,412,450975
1040,139668,99,129,104,450585,418,451003
1044,139668,99,129,104,453281,412,453693
1048,139668,99,129,104,454694,412,455106
1052,139668,97,133,102,452014,418,452432
1056,139666,95,137,102,450810,410,451220
1060,139664,97,138,101,450568,397,450965
1064,139666,95,140,99,450598,389,450987
1068,139663,97,140,100,453152,384,453536
1072,139663,97,140,100,454529,384,454913
1076,139661,96,140,103,451977,392,452369
1080,139661,93,141,105,450752,382,451134
1084,139663,89,143,105,450569,376,450945
1088,139664,87,143,106,450641,387,451028
1092,139665,87,143,105,453250,375,453625
1096,139665,87,143,105,454723,375,455098
1100,139664,87,144,105,452098,382,452480
1104,139667,87,144,102,450742,380,451122
1108,139663,90,143,104,450779,384,451163
1112,139662,88,145,105,450592,400,450992
1116,139663,88,144,105,453204,388,453592
1120,139663,88,144,105,454566,388,454954
1124,139667,85,145,103,451977,406,452383
1128,139668,85,145,102,450791,421,451212
1132,139670,87,143,100,450614,432,451046
1136,139669,89,143,99,450480,441,450921
1140,139668,90,142,100,453195,440,453635
1144,139668,90,142,100,454656,440,455096
1148,139665,94,142,99,452063,450,452513
1152,139667,90,142,101,450903,456,451359
1156,139668,90,142,100,450595,439,451034
1160,139673,88,146,93,450489,430,450919
1164,139674,90,144,92,453161,411,453572
1168,139674,90,144,92,454562,411,454973
1172,139673,91,144,92,451889,430,452319
1176,139675,92,141,92,450789,430,451219
1180,139678,91,141,90,450588,415,451003
1184,139681,93,141,85,450604,409,451013
1188,139682,93,141,84,453297,392,453689
1192,139682,93,141,84,454699,392,455091
1196,139682,90,145,83,452153,393,452546
1200,139685,92,145,78,450895,391,451286
1204,139685,90,147,78,450583,403,450986
1208,139683,91,148,78,450483,415,450898
1212,139681,92,149,78,453164,408,453572
1216,139681,92,149,78,454566,408,454974
1220,139678,93,150,79,452119,417,452536
1224,139675,97,147,81,450740,430,451170
1228,139676,96,149,79,450558,434,450992
1232,139672,99,151,78,450687,439,451126
1236,139675,98,152,75,453228,425,453653
1240,139675,98,152,75,454644,425,455069
1244,139675,97,153,75,452012,437,452449
1248,139678,97,151,74,450722,437,451159
1252,139676,98,150,76,450736,436,451172
1256,139677,97,148,78,450418,445,450863
1260,139677,97,148,78,453196,424,453620
1264,139677,97,148,78,454564,424,454988
1268,139674,99,146,81,452157,428,452585
1272,139674,101,142,83,450735,414,451149
1276,139675,97,144,84,450413,427,450840
1280,139674,99,141,86,450470,436,450906
1284,139673,100,140,87,453247,421,453668
1288,139673,100,140,87,454650,421,455071
1292,139672,99,141,88,452104,440,452544
1296,139672,97,145,86,450776,442,451218
1300,139667,99,148,86,450560,442,451002
1304,139664,102,147,87,450436,464,450900
1308,139663,101,150,86,453124,449,453573
1312,139663,101,150,86,454562,449,455011
1316,139664,101,151,84,452012,476,452488
1320,139667,100,152,81,450659,481,451140
1324,139666,103,151,80,450539,477,451016
1328,139665,106,147,82,450467,459,450926
1332,139664,107,146,83,453242,449,453691
1336,139664,107,146,83,454628,449,455077
1340,139665,105,146,84,452084,450,452534
1344,139665,105,146,84,450664,456,451120
1348,139667,101,149,83,450513,449,450962
1352,139667,101,148,84,450645,429,451074
1356,139668,101,148,83,453149,414,453563
1360,139668,101,148,83,454580,414,454994
1364,139670,101,143,86,452052,408,452460
1368,139665,106,140,89,450792,402,451194
1372,139667,104,141,88,450538,401,450939
1376,139665,104,140,91,450537,404,450941
1380,139666,103,141,90,453093,397,453490
1384,139666,103,141,90,454680,397,455077
1388,139661,104,143,92,452015,425,452440
1392,139665,104,145,86,450696,442,451138
1396,139666,103,144,87,450592,436,451028
1400,139662,105,144,89,450523,453,450976
1404,139663,104,146,87,453111,441,453552
1408,139663,104,146,87,454580,441,455021
1412,139663,103,145,89,451930,453,452383
1416,139662,106,140,92,450718,459,451177
1420,139661,108,139,92,450613,439,451052
1424,139660,107,140,93,450578,442,451020
1428,139658,109,139,94,453199,431,453630
1432,139658,109,139,94,454649,431,455080
1436,139656,110,137,97,452129,446,452575
1440,139654,110,135,101,450648,443,451091
1444,139652,112,134,102,450578,441,451019
1448,139653,109,135,103,450494,439,450933
1452,139652,108,137,103,453248,434,453682
1456,139652,108,137,103,454607,434,455041
1460,139652,106,139,103,452046,433,452479
1464,139654,103,144,99,450793,423,451216
1468,139655,101,145,99,450606,426,451032
1472,139653,98,146,103,450472,415,450887
1476,139652,99,146,103,453192,402,453594
1480,139652,99,146,103,454661,402,455063
1484,139654,97,145,104,452021,397,452418
1488,139655,98,144,103,450693,393,451086
1492,139657,96,146,101,450585,395,450980
1496,139657,99,146,98,450520,381,450901
1500,139657,99,146,98,453171,372,453543
1504,139657,99,146,98,454667,372,455039
1508,139658,98,149,95,452060,397,452457
1512,139658,100,145,97,450785,398,451183
1516,139659,101,143,97,450563,399,450962
1520,139661,100,142,97,450623,392,451015
1524,139662,99,143,96,453227,377,453604
1528,139662,99,143,96,454686,377,455063
1532,139662,99,142,97,452029,392,452421
1536,139658,101,144,97,450919,388,451307
1540,139656,98,148,98,450649,385,451034
1544,139655,97,150,98,450671,405,451076
1548,139655,95,152,98,453162,401,453563
1552,139655,95,152,98,454655,401,455056
1556,139654,95,150,101,452070,409,452479
1560,139655,94,150,101,450854,418,451272
1564,139656,91,148,105,450524,428,450952
1568,139657,91,149,103,450521,412,450933
1572,139656,92,149,103,453212,411,453623
1576,139656,92,149,103,454645,411,455056
1580,139655,95,146,104,452137,419,452556
1584,139654,96,145,105,450829,428,451257
1588,139654,97,142,107,450644,431,451075
1592,139650,102,142,106,450525,417,450942
1596,139650,102,141,107,453108,407,453515
1600,139650,102,141,107,454639,407,455046
1604,139652,105,138,105,452007,423,452430
1608,139656,99,144,101,450758,426,451184
1612,139654,102,143,101,450575,439,451014
1616,139653,104,144,99,450569,444,451013
1620,139651,106,144,99,453221,433,453654
1624,139651,106,144,99,454622,433,455055
1628,139649,105,148,98,452096,447,452543
1632,139641,111,150,98,450695,447,451142
1636,139642,112,147,99,450557,445,451002
1640,139642,109,150,99,450490,459,450949
1644,139641,109,151,99,453146,439,453585
1648,139641,109,151,99,454593,439,455032
1652,139644,108,151,97,452031,444,452475
1656,139646,108,151,95,450865,432,451297
1660,139645,108,150,97,450544,421,450965
1664,139647,106,152,95,450567,424,450991
1668,139647,105,151,97,453194,420,453614
1672,139647,105,151,97,454633,420,455053
1676,139650,103,151,96,452029,427,452456
1680,139654,101,152,93,450818,434,451252
1684,139656,98,157,89,450538,420,450958
1688,139655,101,157,87,450484,409,450893
1692,139655,100,158,87,453251,393,453644
1696,139655,100,158,87,454670,393,455063
1700,139657,98,158,87,451922,414,452336
1704,139655,98,160,87,450692,437,451129
1708,139650,104,156,90,450572,442,451014
1712,139654,102,156,88,450588,444,451032
1716,139654,101,157,88,453103,432,453535
1720,139654,101,157,88,454609,432,455041
1724,139652,106,157,85,452025,434,452459
1728,139648,110,157,85,450768,437,451205
1732,139648,110,155,87,450584,456,451040
1736,139648,107,156,89,450398,473,450871
1740,139648,107,155,90,453142,458,453600
1744,139648,107,155,90,454583,458,455041
1748,139646,107,153,94,452027,462,452489
1752,139652,103,155,90,450777,456,451233
1756,139645,111,154,90,450444,443,450887
1760,139646,112,154,88,450617,442,451059
1764,139646,112,152,90,453234,433,453667
1768,139646,112,152,90,454609,433,455042
1772,139647,112,150,91,452017,444,452461
1776,139647,108,153,92,450719,442,451161
1780,139647,107,155,91,450602,436,451038
1784,139646,107,154,93,450595,441,451036
1788,139644,109,154,93,453159,435,453594
1792,139644,109,154,93,454614,435,455049
1796,139647,108,155,90,451986,462,452448
1800,139643,113,152,92,450735,469,451204
1804,139647,114,149,90,450651,483,451134
1808,139645,115,149,91,450404,477,450881
1812,139645,114,149,92,453151,456,453607
1816,139645,114,149,92,454604,456,455060
1820,139646,113,148,93,452014,473,452487
1824,139645,114,144,97,450724,479,451203
1828,139642,119,143,96,450465,470,450935
1832,139640,116,145,99,450581,474,451055
1836,139641,116,145,98,453200,448,453648
1840,139641,116,145,98,454602,448,455050
1844,139643,114,146,97,452031,454,452485
1848,139639,119,146,96,450747,448,451195
1852,139639,117,147,97,450580,447,451027
1856,139640,113,151,96,450567,441,451008
1860,139638,113,153,96,453121,434,453555
1864,139638,113,153,96,454613,434,455047
1868,139637,111,154,98,452076,431,452507
1872,139634,106,160,100,450780,444,451224
1876,139634,108,162,96,450608,452,451060
1880,139633,109,160,98,450516,450,450966
1884,139633,108,160,99,453112,446,453558
1888,139633,108,160,99,454587,446,455033
1892,139633,109,160,98,451959,462,452421
1896,139635,107,162,96,450695,467,451162
1900,139637,106,159,98,450489,469,450958
1904,139635,108,156,101,450445,467,450912
1908,139636,109,155,100,453128,457,453585
1912,139636,109,155,100,454588,457,455045
1916,139638,109,153,100,451961,472,452433
1920,139637,111,153,99,450875,464,451339
1924,139633,113,152,102,450480,459,450939
1928,139632,111,152,105,450555,473,451028
1932,139630,113,151,106,453074,463,453537
1936,139630,113,151,106,454583,463,455046
1940,139628,117,151,104,452078,462,452540
1944,139628,115,153,104,450849,457,451306
1948,139629,112,159,100,450574,449,451023
1952,139629,114,157,100,450548,472,451020
1956,139628,115,157,100,453213,453,453666
1960,139628,115,157,100,454597,453,455050
1964,139625,113,162,100,451967,459,452426
1968,139626,108,161,105,450718,465,451183
1972,139627,109,161,103,450574,477,451051
1976,139626,112,159,103,450393,474,450867
1980,139627,112,159,102,453110,458,453568
1984,139627,112,159,102,454588,458,455046
1988,139629,112,156,103,452031,475,452506
1992,139626,117,154,103,450654,478,451132
1996,139626,110,162,102,450582,484,451066
2000,139620,115,161,104,450441,476,450917
2004,139622,115,160,103,453160,471,453631
2008,139622,115,160,103,454588,471,455059
2012,139624,115,159,102,451934,479,452413
2016,139624,116,155,105,450799,467,451266
2020,139624,115,154,107,450498,455,450953
2024,139626,114,154,106,450431,461,450892
2028,139626,112,154,108,453172,449,453621
2032,139626,112,154,108,454597,449,455046
2036,139624,114,153,109,452027,452,452479
2040,139623,112,155,110,450871,460,451331
2044,139622,115,151,112,450517,453,450970
2048,139621,115,155,109,450495,442,450937
2052,139622,115,155,108,453233,424,453657
2056,139622,115,155,108,454630,424,455054
2060,139626,113,155,106,452053,429,452482
2064,139629,113,155,103,450813,438,451251
2068,139626,113,161,100,450572,432,451004
2072,139630,110,163,97,450523,438,450961
2076,139629,111,162,98,453107,435,453542
2080,139629,111,162,98,454622,435,455057
2084,139631,110,163,96,451979,434,452413
2088,139629,107,167,97,450811,451,451262
2092,139628,109,168,95,450544,469,451013
2096,139629,108,165,98,450438,474,450912
2100,139626,109,167,98,453123,461,453584
2104,139626,109,167,98,454597,461,455058
2108,139627,109,167,97,451986,471,452457
2112,139627,108,166,99,450666,481,451147
2116,139626,105,169,100,450576,476,451052
2120,139622,110,169,99,450481,471,450952
2124,139623,110,169,98,453174,454,453628
2128,139623,110,169,98,454601,454,455055
2132,139623,109,170,98,451917,484,452401
2136,139625,107,168,100,450801,477,451278
2140,139626,110,167,97,450501,477,450978
2144,139626,111,167,96,450458,469,450927
2148,139627,110,169,94,453073,449,453522
2152,139627,110,169,94,454593,449,455042
2156,139628,111,167,94,452110,457,452567
2160,139627,110,170,93,450759,462,451221
2164,139625,111,174,90,450500,487,450987
2168,139626,112,172,90,450453,498,450951
2172,139627,110,172,91,453165,487,453652
2176,139627,110,172,91,454554,487,455041
2180,139627,106,173,94,451910,501,452411
2184,139626,107,172,95,450672,516,451188
2188,139625,105,174,96,450508,518,451026
2192,139621,109,169,101,450331,530,450861
2196,139619,110,170,101,453129,511,453640
2200,139619,110,170,101,454549,511,455060
2204,139614,112,170,104,452028,535,452563
2208,139617,115,170,98,450620,528,451148
2212,139614,117,168,101,450431,523,450954
2216,139614,116,167,103,450465,517,450982
2220,139614,116,165,105,453158,504,453662
2224,139614,116,165,105,454543,504,455047
2228,139617,116,163,104,451895,515,452410
2232,139616,114,160,110,450737,515,451252
2236,139615,114,160,111,450564,504,451068
2240,139617,107,167,109,450598,493,451091
2244,139615,110,166,109,453087,486,453573
2248,139615,110,166,109,454575,486,455061
2252,139614,112,166,108,451974,515,452489
2256,139617,112,163,108,450740,493,451233
2260,139615,116,161,108,450439,495,450934
2264,139615,117,162,106,450396,490,450886
2268,139617,117,161,105,453123,466,453589
2272,139617,117,161,105,454570,466,455036
2276,139616,117,164,103,451905,481,452386
2280,139617,116,166,101,450578,463,451041
2284,139620,114,168,98,450553,504,451057
2288,139618,112,169,101,450490,502,450992
2292,139618,112,170,100,453113,498,453611
2296,139618,112,170,100,454563,498,455061
2300,139620,112,170,98,451956,516,452472
2304,139620,112,170,98,450615,498,451113
2308,139618,108,170,104,450546,493,451039
2312,139614,113,171,102,450485,488,450973
2316,139615,112,172,101,453158,471,453629
2320,139615,112,172,101,454579,471,455050
2324,139613,114,167,106,452036,487,452523
2328,139612,114,164,110,450769,486,451255
2332,139611,112,167,110,450535,471,451006
2336,139614,113,166,107,450613,466,451079
2340,139614,110,169,107,453192,455,453647
2344,139614,110,169,107,454606,455,455061
2348,139613,111,169,107,452130,466,452596
2352,139612,114,171,103,450736,470,451206
2356,139610,116,163,111,450467,481,450948
2360,139609,112,167,112,450291,488,450779
2364,139608,113,167,112,453118,472,453590
2368,139608,113,167,112,454581,472,455053
2372,139609,112,167,112,452003,497,452500
2376,139606,119,167,108,450624,487,451111
2380,139608,115,170,107,450424,512,450936
2384,139606,116,171,107,450320,523,450843
2388,139605,116,170,109,453021,506,453527
2392,139605,116,170,109,454549,506,455055
2396,139602,120,170,108,451916,519,452435
2400,139598,122,167,113,450620,530,451150
2404,139595,120,171,114,450418,526,450944
2408,139594,122,169,115,450456,517,450973
2412,139595,123,168,114,453023,506,453529
2416,139595,123,168,114,454539,506,455045
2420,139597,124,166,113,451920,522,452442
2424,139598,123,165,114,450726,521,451247
2428,139598,123,160,119,450406,505,450911
2432,139599,123,162,116,450472,492,450964
2436,139599,121,164,116,453194,473,453667
2440,139599,121,164,116,454578,473,455051
2444,139600,118,168,114,452068,495,452563
2448,139600,115,166,119,450828,484,451312
2452,139598,117,168,117,450613,474,451087
2456,139602,115,170,113,450309,472,450781
2460,139602,117,168,113,453164,461,453625
2464,139602,117,168,113,454591,461,455052
2468,139604,118,168,110,451992,454,452446
2472,139609,118,168,105,450807,451,451258
2476,139610,117,166,107,450444,454,450898
2480,139607,120,165,108,450449,460,450909
2484,139607,118,168,107,453130,449,453579
2488,139607,118,168,107,454624,449,455073
2492,139605,118,169,108,451984,467,452451
2496,139604,122,168,106,450846,483,451329
2500,139602,122,171,105,450486,499,450985
2504,139600,122,171,107,450317,524,450841
2508,139599,124,169,108,453132,500,453632
2512,139599,124,169,108,454539,500,455039
2516,139599,121,172,108,452010,518,452528
2520,139598,121,171,110,450755,508,451263
2524,139598,121,169,112,450377,501,450878
2528,139597,123,170,110,450449,509,450958
2532,139596,123,169,112,453044,487,453531
2536,139596,123,169,112,454564,487,455051
2540,139596,123,165,116,451969,495,452464
2544,139594,125,167,114,450757,481,451238
2548,139596,127,166,111,450534,471,451005
2552,139594,123,170,113,450332,451,450783
2556,139594,123,169,114,453155,445,453600
2560,139594,123,169,114,454589,445,455034
2564,139594,126,168,112,452043,449,452492
2568,139597,126,170,107,450755,457,451212
2572,139597,125,170,108,450481,470,450951
2576,139595,127,167,111,450455,470,450925
2580,139595,127,167,111,453092,453,453545
2584,139595,127,167,111,454594,453,455047
2588,139597,124,168,111,452057,467,452524
2592,139594,122,168,116,450687,476,451163
2596,139602,120,169,109,450344,474,450818
2600,139601,121,164,114,450510,480,450990
2604,139600,121,165,114,453151,463,453614
2608,139600,121,165,114,454579,463,455042
2612,139601,121,164,114,451970,475,452445
2616,139600,115,170,115,450849,488,451337
2620,139601,115,170,114,450499,488,450987
2624,139603,111,173,113,450328,474,450802
2628,139605,110,174,111,453110,465,453575
2632,139605,110,174,111,454579,465,455044
2636,139605,106,176,113,451936,477,452413
2640,139607,105,177,111,450711,479,451190
2644,139605,105,176,114,450463,488,450951
2648,139605,105,176,114,450348,486,450834
2652,139606,104,176,114,453109,475,453584
2656,139606,104,176,114,454557,475,455032
2660,139602,109,177,112,451973,485,452458
2664,139600,113,175,112,450820,485,451305
2668,139606,112,170,112,450502,477,450979
2672,139609,107,175,109,450412,487,450899
2676,139609,107,174,110,453054,476,453530
2680,139609,107,174,110,454567,476,455043
2684,139605,110,176,109,452014,483,452497
2688,139605,114,174,107,450665,494,451159
2692,139606,109,176,109,450432,512,450944
2696,139604,111,177,108,450396,525,450921
2700,139606,109,176,109,453048,507,453555
2704,139606,109,176,109,454538,507,455045
2708,139604,111,177,108,451924,535,452459
2712,139604,111,178,107,450704,540,451244
2716,139606,112,178,104,450408,556,450964
2720,139605,111,175,109,450358,575,450933
2724,139605,110,176,109,453063,562,453625
2728,139605,110,176,109,454483,562,455045
2732,139601,113,178,108,451860,580,452440
2736,139597,114,183,106,450616,586,451202
2740,139599,109,183,109,450354,582,450936
2744,139601,107,182,110,450418,584,451002
2748,139603,105,183,109,453113,563,453676
2752,139603,105,183,109,454487,563,455050
2756,139599,109,182,110,451900,564,452464
2760,139599,110,182,109,450661,564,451225
2764,139600,111,179,110,450458,545,451003
2768,139598,110,181,111,450504,523,451027
2772,139598,111,182,109,453133,517,453650
2776,139598,111,182,109,454529,517,455046
2780,139600,113,182,105,452074,520,452594
2784,139598,111,185,106,450742,519,451261
2788,139596,112,188,104,450543,529,451072
2792,139598,110,184,108,450461,542,451003
2796,139598,111,182,109,453093,536,453629
2800,139598,111,182,109,454510,536,455046
2804,139599,108,182,111,451979,553,452532
2808,139594,111,181,114,450539,558,451097
2812,139595,111,178,116,450358,548,450906
2816,139596,111,178,115,450386,573,450959
2820,139596,111,178,115,453055,551,453606
2824,139596,111,178,115,454494,551,455045
2828,139593,116,176,115,451904,577,452481
2832,139595,116,176,113,450645,573,451218
