hora,hS,hE,hI,hR,vS,vI,mosq_total
956,139632,96,168,104,452176,505,452681
960,139627,98,167,108,450887,495,451382
964,139630,97,168,105,450606,492,451098
968,139628,97,168,107,450487,513,451000
972,139628,98,166,108,453158,507,453665
976,139628,98,166,108,454506,507,455013
980,139628,94,169,109,452150,505,452655
984,139628,96,167,109,450836,505,451341
988,139625,98,167,110,450664,502,451166
992,139618,102,166,114,450584,511,451095
996,139617,103,165,115,453268,501,453769
1000,139617,103,165,115,454717,501,455218
1004,139618,103,162,117,452041,525,452566
1008,139619,102,160,119,450807,524,451331
1012,139619,103,161,117,450482,542,451024
1016,139619,105,158,118,450468,527,450995
1020,139618,105,159,118,453126,504,453630
1024,139618,105,159,118,454518,504,455022
1028,139616,106,160,118,452067,494,452561
1032,139616,107,155,122,450933,475,451408
1036,139612,111,157,120,450538,485,451023
1040,139613,112,156,119,450651,464,451115
1044,139610,114,157,119,453403,442,453845
1048,139610,114,157,119,454768,442,455210
1052,139609,114,156,121,452199,435,452634
1056,139610,113,156,121,450867,421,451288
1060,139607,113,158,122,450774,408,451182
1064,139603,117,159,121,450508,405,450913
1068,139604,117,159,120,453348,399,453747
1072,139604,117,159,120,454626,399,455025
1076,139602,116,159,123,452141,417,452558
1080,139604,116,157,123,450718,433,451151
1084,139603,117,160,120,450702,433,451135
1088,139602,116,162,120,450720,429,451149
1092,139601,117,161,121,453340,418,453758
1096,139601,117,161,121,454781,418,455199
1100,139601,119,159,121,452130,432,452562
1104,139604,119,158,119,450781,445,451226
1108,139604,116,159,121,450791,444,451235
1112,139603,109,166,122,450611,444,451055
1116,139603,108,168,121,453214,430,453644
1120,139603,108,168,121,454618,430,455048
1124,139605,107,168,120,452098,445,452543
1128,139601,112,167,120,450890,450,451340
1132,139601,113,169,117,450503,459,450962
1136,139602,115,166,117,450547,462,451009
1140,139602,115,166,117,453298,445,453743
1144,139602,115,166,117,454753,445,455198
1148,139606,115,164,115,452204,461,452665
1152,139607,118,159,116,450875,469,451344
1156,139608,117,158,117,450609,471,451080
1160,139609,116,156,119,450547,469,451016
1164,139612,116,156,116,453280,459,453739
1168,139612,116,156,116,454611,459,455070
1172,139617,115,154,114,452217,478,452695
1176,139618,115,153,114,450712,470,451182
1180,139622,110,154,114,450777,457,451234
1184,139623,111,149,117,450669,452,451121
1188,139623,111,150,116,453341,428,453769
1192,139623,111,150,116,454772,428,455200
1196,139625,111,149,115,452200,438,452638
1200,139628,107,153,112,450952,448,451400
1204,139628,107,155,110,450752,444,451196
1208,139630,105,155,110,450565,437,451002
1212,139632,104,156,108,453300,439,453739
1216,139632,104,156,108,454651,439,455090
1220,139631,106,154,109,452110,444,452554
1224,139632,105,153,110,450827,438,451265
1228,139631,104,155,110,450601,434,451035
1232,139632,100,160,108,450616,429,451045
1236,139633,99,161,107,453298,423,453721
1240,139633,99,161,107,454773,423,455196
1244,139635,100,158,107,452110,433,452543
1248,139634,104,154,108,450906,437,451343
1252,139634,102,154,110,450631,447,451078
1256,139636,101,156,107,450609,458,451067
1260,139636,100,156,108,453278,443,453721
1264,139636,100,156,108,454653,443,455096
1268,139636,98,159,107,452142,460,452602
1272,139639,99,157,105,450846,467,451313
1276,139635,97,161,107,450709,458,451167
1280,139635,97,159,109,450565,484,451049
1284,139635,94,160,111,453273,467,453740
1288,139635,94,160,111,454710,467,455177
1292,139635,96,158,111,452109,489,452598
1296,139632,100,158,110,450944,475,451419
1300,139632,98,156,114,450627,476,451103
1304,139630,95,160,115,450514,461,450975
1308,139630,95,160,115,453276,438,453714
1312,139630,95,160,115,454653,438,455091
1316,139633,93,161,113,452037,457,452494
1320,139634,94,158,114,450912,449,451361
1324,139632,92,158,118,450622,450,451072
1328,139632,91,158,119,450596,438,451034
1332,139632,91,159,118,453280,424,453704
1336,139632,91,159,118,454724,424,455148
1340,139631,92,156,121,452114,419,452533
1344,139632,91,158,119,450823,429,451252
1348,139633,92,158,117,450743,431,451174
1352,139632,94,157,117,450677,429,451106
1356,139632,93,158,117,453362,419,453781
1360,139632,93,158,117,454679,419,455098
1364,139630,96,159,115,452187,431,452618
1368,139628,94,163,115,450752,439,451191
1372,139623,96,164,117,450664,443,451107
1376,139626,94,167,113,450592,443,451035
1380,139626,94,166,114,453307,435,453742
1384,139626,94,166,114,454735,435,455170
1388,139627,95,164,114,452211,447,452658
1392,139629,95,167,109,450931,468,451399
1396,139630,96,167,107,450723,475,451198
1400,139631,98,168,103,450474,484,450958
1404,139631,98,167,104,453181,473,453654
1408,139631,98,167,104,454647,473,455120
1412,139633,99,166,102,452114,497,452611
1416,139632,101,165,102,450877,498,451375
1420,139635,102,162,101,450623,508,451131
1424,139637,104,163,96,450513,517,451030
1428,139636,104,164,96,453265,501,453766
1432,139636,104,164,96,454660,501,455161
1436,139634,107,162,97,452000,505,452505
1440,139631,110,163,96,450768,481,451249
1444,139630,108,163,99,450741,481,451222
1448,139632,108,160,100,450486,484,450970
1452,139632,108,160,100,453239,475,453714
1456,139632,108,160,100,454661,475,455136
1460,139635,105,163,97,451994,477,452471
1464,139635,107,162,96,450864,482,451346
1468,139633,108,160,99,450542,468,451010
1472,139633,107,154,106,450505,454,450959
1476,139633,107,152,108,453229,445,453674
1480,139633,107,152,108,454733,445,455178
1484,139634,108,151,107,452098,458,452556
1488,139637,105,155,103,451012,456,451468
1492,139640,104,154,102,450532,458,450990
1496,139637,106,154,103,450544,457,451001
1500,139636,108,154,102,453287,441,453728
1504,139636,108,154,102,454703,441,455144
1508,139635,108,155,102,452220,462,452682
1512,139634,110,157,99,451013,479,451492
1516,139631,112,158,99,450639,477,451116
1520,139634,111,157,98,450550,475,451025
1524,139636,111,157,96,453290,469,453759
1528,139636,111,157,96,454709,469,455178
1532,139639,108,159,94,452167,489,452656
1536,139633,110,163,94,450821,495,451316
1540,139634,113,159,94,450590,495,451085
1544,139632,114,160,94,450506,483,450989
1548,139631,115,159,95,453310,472,453782
1552,139631,115,159,95,454641,472,455113
1556,139628,119,158,95,452051,478,452529
1560,139629,120,154,97,450806,466,451272
1564,139628,122,153,97,450618,468,451086
1568,139628,123,152,97,450711,469,451180
1572,139628,122,152,98,453219,449,453668
1576,139628,122,152,98,454731,449,455180
1580,139633,119,154,94,452076,464,452540
1584,139630,121,153,96,450845,452,451297
1588,139632,118,152,98,450620,455,451075
1592,139635,114,149,102,450639,464,451103
1596,139635,114,148,103,453222,454,453676
1600,139635,114,148,103,454695,454,455149
1604,139632,113,152,103,452156,460,452616
1608,139628,115,155,102,450868,463,451331
1612,139627,113,157,103,450666,461,451127
1616,139624,115,156,105,450540,468,451008
1620,139625,115,155,105,453253,463,453716
1624,139625,115,155,105,454711,463,455174
1628,139625,116,153,106,452015,470,452485
1632,139623,115,155,107,450914,472,451386
1636,139624,113,152,111,450695,458,451153
1640,139625,109,154,112,450529,453,450982
1644,139624,111,151,114,453350,441,453791
1648,139624,111,151,114,454707,441,455148
1652,139622,113,151,114,452190,449,452639
1656,139623,111,153,113,450870,444,451314
1660,139623,113,151,113,450621,444,451065
1664,139619,114,150,117,450761,425,451186
1668,139617,115,151,117,453224,416,453640
1672,139617,115,151,117,454747,416,455163
1676,139619,112,153,116,452156,433,452589
1680,139617,110,157,116,450761,425,451186
1684,139616,113,154,117,450759,426,451185
1688,139617,115,152,116,450535,432,450967
1692,139617,115,151,117,453395,423,453818
1696,139617,115,151,117,454731,423,455154
1700,139616,116,149,119,452189,441,452630
1704,139618,113,150,119,450862,438,451300
1708,139620,112,152,116,450703,433,451136
1712,139627,112,152,109,450668,448,451116
1716,139628,113,151,108,453361,428,453789
1720,139628,113,151,108,454753,428,455181
1724,139629,112,152,107,452109,440,452549
1728,139627,113,148,112,450925,448,451373
1732,139626,116,145,113,450716,420,451136
1736,139623,117,145,115,450623,410,451033
1740,139622,116,147,115,453247,404,453651
1744,139622,116,147,115,454754,404,455158
1748,139622,115,148,115,452190,409,452599
1752,139619,114,149,118,450894,427,451321
1756,139622,108,153,117,450581,436,451017
1760,139625,107,152,116,450634,433,451067
1764,139625,107,152,116,453313,419,453732
1768,139625,107,152,116,454738,419,455157
1772,139622,111,152,115,452077,426,452503
1776,139620,107,158,115,450815,435,451250
1780,139623,105,162,110,450657,430,451087
1784,139619,107,163,111,450634,437,451071
1788,139620,106,163,111,453323,430,453753
1792,139620,106,163,111,454732,430,455162
1796,139621,102,166,111,452218,444,452662
1800,139622,104,167,107,450652,431,451083
1804,139622,103,168,107,450747,435,451182
1808,139624,101,170,105,450582,439,451021
1812,139625,101,170,104,453299,436,453735
1816,139625,101,170,104,454713,436,455149
1820,139624,103,167,106,452050,472,452522
1824,139626,100,169,105,450837,481,451318
1828,139624,106,166,104,450530,496,451026
1832,139628,109,163,100,450412,504,450916
1836,139627,111,163,99,453195,489,453684
1840,139627,111,163,99,454682,489,455171
1844,139625,110,165,100,452090,505,452595
1848,139623,107,166,104,450666,524,451190
1852,139622,108,168,102,450504,525,451029
1856,139620,109,170,101,450509,546,451055
1860,139621,109,170,100,453245,530,453775
1864,139621,109,170,100,454629,530,455159
1868,139623,108,171,98,452057,532,452589
1872,139622,108,171,99,450727,547,451274
1876,139621,114,168,97,450635,537,451172
1880,139621,116,166,97,450517,529,451046
1884,139624,114,168,94,453172,516,453688
1888,139624,114,168,94,454637,516,455153
1892,139624,112,168,96,452010,532,452542
1896,139618,118,164,100,450779,517,451296
1900,139620,116,166,98,450502,514,451016
1904,139623,113,169,95,450651,488,451139
1908,139623,111,171,95,453178,469,453647
1912,139623,111,171,95,454684,469,455153
1916,139624,111,172,93,452140,491,452631
1920,139616,117,173,94,450735,487,451222
1924,139615,118,175,92,450540,473,451013
1928,139617,116,176,91,450487,475,450962
1932,139618,116,175,91,453222,466,453688
1936,139618,116,175,91,454700,466,455166
1940,139619,116,173,92,452111,485,452596
1944,139618,119,172,91,450706,493,451199
1948,139619,117,172,92,450633,513,451146
1952,139620,116,170,94,450460,523,450983
1956,139619,117,171,93,453336,506,453842
1960,139619,117,171,93,454667,506,455173
1964,139617,119,168,96,452067,534,452601
1968,139620,119,167,94,450852,512,451364
1972,139622,117,165,96,450510,512,451022
1976,139625,113,168,94,450428,501,450929
1980,139624,113,169,94,453304,490,453794
1984,139624,113,169,94,454665,490,455155
1988,139625,112,168,95,452154,511,452665
1992,139627,111,168,94,450827,517,451344
1996,139626,114,165,95,450584,527,451111
2000,139628,114,161,97,450557,518,451075
2004,139627,115,161,97,453273,507,453780
2008,139627,115,161,97,454646,507,455153
2012,139623,115,164,98,452063,501,452564
2016,139622,114,164,100,450743,503,451246
2020,139619,115,165,101,450597,500,451097
2024,139620,111,166,103,450457,499,450956
2028,139621,111,165,103,453187,491,453678
2032,139621,111,165,103,454676,491,455167
2036,139619,114,161,106,452036,485,452521
2040,139615,115,161,109,450816,484,451300
2044,139616,114,163,107,450532,484,451016
2048,139615,115,163,107,450699,489,451188
2052,139615,115,163,107,453269,477,453746
2056,139615,115,163,107,454694,477,455171
2060,139617,114,165,104,452189,495,452684
2064,139614,117,162,107,450890,505,451395
2068,139616,112,164,108,450730,496,451226
2072,139615,113,165,107,450475,495,450970
2076,139614,112,167,107,453239,480,453719
2080,139614,112,167,107,454678,480,455158
2084,139615,110,167,108,451998,495,452493
2088,139620,107,168,105,450833,491,451324
2092,139619,105,172,104,450522,498,451020
2096,139618,103,173,106,450518,491,451009
2100,139618,103,171,108,453237,466,453703
2104,139618,103,171,108,454689,466,455155
2108,139618,103,171,108,452102,476,452578
2112,139618,103,169,110,450847,476,451323
2116,139620,98,170,112,450694,469,451163
2120,139622,96,171,111,450544,474,451018
2124,139621,97,171,111,453221,461,453682
2128,139621,97,171,111,454694,461,455155
2132,139624,96,172,108,451985,469,452454
2136,139628,90,172,110,450791,476,451267
2140,139625,93,169,113,450615,480,451095
2144,139624,94,168,114,450677,467,451144
2148,139624,94,167,115,453138,464,453602
2152,139624,94,167,115,454701,464,455165
2156,139622,95,164,119,452112,476,452588
2160,139623,87,170,120,450836,481,451317
2164,139622,85,171,122,450661,484,451145
2168,139623,85,169,123,450525,484,451009
2172,139623,86,169,122,453188,468,453656
2176,139623,86,169,122,454694,468,455162
2180,139625,86,170,119,452076,484,452560
2184,139622,87,170,121,450788,478,451266
2188,139624,87,171,118,450600,464,451064
2192,139627,87,172,114,450555,458,451013
2196,139627,85,174,114,453265,445,453710
2200,139627,85,174,114,454725,445,455170
2204,139631,82,174,113,452080,463,452543
2208,139633,81,171,115,450939,467,451406
2212,139637,81,169,113,450617,483,451100
2216,139634,85,166,115,450556,479,451035
2220,139634,84,167,115,453241,474,453715
2224,139634,84,167,115,454694,474,455168
2228,139634,86,164,116,452083,486,452569
2232,139632,89,164,115,450778,503,451281
2236,139633,88,166,113,450507,484,450991
2240,139632,93,166,109,450478,468,450946
2244,139631,93,165,111,453240,465,453705
2248,139631,93,165,111,454685,465,455150
2252,139631,90,166,113,452130,461,452591
2256,139633,89,167,111,450939,478,451417
2260,139633,87,167,113,450630,469,451099
2264,139636,87,163,114,450619,458,451077
2268,139637,87,161,115,453225,451,453676
2272,139637,87,161,115,454713,451,455164
2276,139641,84,163,112,452073,461,452534
2280,139643,81,166,110,450797,472,451269
2284,139642,81,164,113,450530,484,451014
2288,139639,84,163,114,450447,489,450936
2292,139639,84,163,114,453204,472,453676
2296,139639,84,163,114,454688,472,455160
2300,139639,83,163,115,451972,502,452474
2304,139641,81,166,112,450892,513,451405
2308,139641,84,164,111,450567,508,451075
2312,139634,89,166,111,450526,517,451043
2316,139633,89,166,112,453171,495,453666
2320,139633,89,166,112,454670,495,455165
2324,139633,91,165,111,452069,503,452572
2328,139633,93,162,112,450818,497,451315
2332,139629,95,161,115,450448,488,450936
2336,139632,93,159,116,450509,491,451000
2340,139634,93,158,115,453262,478,453740
2344,139634,93,158,115,454696,478,455174
2348,139635,92,159,114,452231,478,452709
2352,139636,93,158,113,450738,463,451201
2356,139639,94,160,107,450624,468,451092
2360,139637,97,160,106,450632,474,451106
2364,139636,97,161,106,453178,457,453635
2368,139636,97,161,106,454702,457,455159
2372,139635,98,157,110,452100,468,452568
2376,139639,100,155,106,450679,471,451150
2380,139639,100,157,104,450608,460,451068
2384,139642,97,155,106,450608,449,451057
2388,139643,97,155,105,453218,430,453648
2392,139643,97,155,105,454748,430,455178
2396,139643,99,157,101,452133,441,452574
2400,139642,102,153,103,450947,445,451392
2404,139645,100,153,102,450750,447,451197
2408,139645,102,153,100,450584,436,451020
2412,139645,101,154,100,453296,420,453716
2416,139645,101,154,100,454741,420,455161
2420,139643,102,153,102,452061,424,452485
2424,139647,97,157,99,450893,425,451318
2428,139645,98,152,105,450770,427,451197
2432,139644,98,150,108,450569,424,450993
2436,139643,99,148,110,453367,425,453792
2440,139643,99,148,110,454736,425,455161
2444,139644,100,146,110,452150,433,452583
2448,139648,100,145,107,450896,434,451330
2452,139648,102,142,108,450708,426,451134
2456,139647,102,142,109,450591,426,451017
2460,139647,102,142,109,453234,416,453650
2464,139647,102,142,109,454755,416,455171
2468,139649,101,142,108,452211,426,452637
2472,139647,100,145,108,450857,415,451272
2476,139643,103,140,114,450539,424,450963
2480,139640,101,143,116,450781,419,451200
2484,139642,100,144,114,453278,410,453688
2488,139642,100,144,114,454731,410,455141
2492,139644,100,144,112,452188,418,452606
2496,139645,99,138,118,450896,418,451314
2500,139646,100,138,116,450664,417,451081
2504,139651,99,137,113,450636,419,451055
2508,139653,99,137,111,453271,408,453679
2512,139653,99,137,111,454749,408,455157
2516,139651,102,136,111,452161,420,452581
2520,139652,101,130,117,450849,412,451261
2524,139656,99,127,118,450906,394,451300
2528,139657,96,131,116,450576,403,450979
2532,139656,97,131,116,453365,387,453752
2536,139656,97,131,116,454744,387,455131
2540,139656,98,130,116,452131,391,452522
2544,139653,100,128,119,450967,384,451351
2548,139654,98,131,117,450801,378,451179
2552,139652,93,139,116,450606,358,450964
2556,139653,92,138,117,453378,349,453727
2560,139653,92,138,117,454797,349,455146
2564,139652,92,137,119,452167,360,452527
2568,139653,92,136,119,450984,374,451358
2572,139653,91,139,117,450617,379,450996
2576,139655,93,139,113,450627,380,451007
2580,139655,94,138,113,453335,366,453701
2584,139655,94,138,113,454799,366,455165
2588,139655,94,139,112,452189,382,452571
2592,139656,93,140,111,450882,372,451254
2596,139655,91,140,114,450742,377,451119
2600,139655,88,143,114,450758,389,451147
2604,139654,88,143,115,453249,386,453635
2608,139654,88,143,115,454769,386,455155
2612,139657,88,140,115,452179,393,452572
2616,139657,88,141,114,450824,401,451225
2620,139657,86,142,115,450490,399,450889
2624,139661,87,141,111,450622,393,451015
2628,139660,88,141,111,453234,378,453612
2632,139660,88,141,111,454777,378,455155
2636,139660,84,142,114,452217,389,452606
2640,139662,83,140,115,450820,395,451215
2644,139664,83,139,114,450688,390,451078
2648,139662,83,140,115,450755,404,451159
2652,139661,84,140,115,453414,391,453805
2656,139661,84,140,115,454751,391,455142
2660,139661,84,141,114,452169,408,452577
2664,139660,86,137,117,450996,402,451398
2668,139666,84,138,112,450623,402,451025
2672,139666,86,135,113,450774,394,451168
2676,139667,86,135,112,453337,373,453710
2680,139667,86,135,112,454781,373,455154
2684,139668,86,136,110,452155,394,452549
2688,139670,85,138,107,450959,391,451350
2692,139671,85,139,105,450632,398,451030
2696,139675,81,141,103,450625,401,451026
2700,139675,81,141,103,453330,390,453720
2704,139675,81,141,103,454753,390,455143
2708,139676,81,140,103,452308,404,452712
2712,139676,79,142,103,450974,407,451381
2716,139683,74,145,98,450617,414,451031
2720,139680,76,148,96,450684,435,451119
2724,139678,78,147,97,453271,434,453705
2728,139678,78,147,97,454727,434,455161
2732,139677,79,148,96,452250,451,452701
2736,139680,83,147,90,450959,450,451409
2740,139679,83,145,93,450687,469,451156
2744,139679,85,142,94,450494,468,450962
2748,139679,85,142,94,453174,450,453624
2752,139679,85,142,94,454716,450,455166
2756,139678,84,143,95,452063,457,452520
2760,139683,86,144,87,450912,467,451379
2764,139685,89,141,85,450581,481,451062
2768,139682,91,142,85,450575,454,451029
2772,139682,90,142,86,453269,438,453707
2776,139682,90,142,86,454732,438,455170
2780,139683,89,142,86,452144,448,452592
2784,139683,89,141,87,450866,459,451325
2788,139681,90,142,87,450770,441,451211
2792,139679,89,145,87,450639,439,451078
2796,139681,89,145,85,453268,438,453706
2800,139681,89,145,85,454721,438,455159
2804,139684,87,147,82,452155,447,452602
2808,139683,89,147,81,450801,439,451240
2812,139681,89,149,81,450741,424,451165
2816,139679,89,147,85,450567,416,450983
2820,139679,89,148,84,453274,397,453671
2824,139679,89,148,84,454755,397,455152
2828,139678,89,147,86,452191,420,452611
2832,139678,89,144,89,450853,414,451267
