hora,hS,hE,hI,hR,vS,vI,mosq_total
492,139648,80,152,120,451189,391,451580
496,139648,80,152,120,454552,391,454943
500,139646,82,152,120,452138,405,452543
504,139645,82,153,120,451342,405,451747
508,139644,82,154,120,451288,408,451696
512,139642,83,155,120,451245,401,451646
516,139642,83,155,120,454112,387,454499
520,139642,83,155,120,454983,387,455370
524,139641,83,156,120,452210,400,452610
528,139637,87,156,120,451249,418,451667
532,139634,88,158,120,450723,438,451161
536,139632,87,161,120,450005,454,450459
540,139630,89,161,120,451715,432,452147
544,139630,89,161,120,454550,432,454982
548,139629,86,165,120,452057,441,452498
552,139626,87,167,120,451074,446,451520
556,139624,83,173,120,451003,449,451452
560,139621,83,176,120,451133,445,451578
564,139621,82,177,120,453957,428,454385
568,139621,82,177,120,454942,428,455370
572,139619,83,178,120,452170,458,452628
576,139619,79,182,120,451039,473,451512
580,139619,78,183,120,450749,477,451226
584,139615,77,188,120,450242,483,450725
588,139613,76,191,120,452028,477,452505
592,139613,76,191,120,454507,477,454984
596,139611,78,191,120,452141,503,452644
600,139730,76,114,80,451112,495,451607
604,139729,75,113,83,450951,501,451452
608,139728,74,115,83,450913,495,451408
612,139728,74,115,83,453737,479,454216
616,139728,74,115,83,454890,479,455369
620,139726,75,116,83,452183,469,452652
624,139724,76,113,87,451102,458,451560
628,139722,75,114,89,450660,419,451079
632,139714,81,116,89,450694,406,451100
636,139714,81,116,89,452530,381,452911
640,139714,81,116,89,454610,381,454991
644,139714,79,115,92,452152,382,452534
648,139714,77,114,95,451221,357,451578
652,139712,77,114,97,451133,343,451476
656,139710,79,111,100,451049,347,451396
660,139708,81,110,101,453780,332,454112
664,139708,81,110,101,455035,332,455367
668,139707,81,107,105,452343,346,452689
672,139705,81,108,106,451215,333,451548
676,139703,80,109,108,450921,324,451245
680,139702,81,108,109,450752,309,451061
684,139702,81,108,109,452727,299,453026
688,139702,81,108,109,454703,299,455002
692,139700,83,106,111,452373,303,452676
696,139700,81,104,115,451153,311,451464
700,139698,79,105,118,450877,318,451195
704,139697,80,105,118,450988,319,451307
708,139697,79,106,118,453676,312,453988
712,139697,79,106,118,455052,312,455364
716,139697,77,107,119,452370,326,452696
720,139696,76,108,120,451142,314,451456
724,139694,77,109,120,450912,323,451235
728,139694,75,109,122,450665,326,450991
732,139692,76,110,122,452954,317,453271
736,139692,76,110,122,454696,317,455013
740,139691,75,112,122,452301,332,452633
744,139689,76,110,125,451159,334,451493
748,139687,77,110,126,451060,340,451400
752,139683,79,111,127,451006,330,451336
756,139683,79,111,127,453661,321,453982
760,139683,79,111,127,455041,321,455362
764,139682,79,109,130,452349,328,452677
768,139680,77,113,130,451129,323,451452
772,139680,74,114,132,450856,322,451178
776,139678,74,113,135,450675,312,450987
780,139676,74,115,135,453061,306,453367
784,139676,74,115,135,454697,306,455003
788,139676,73,116,135,452291,320,452611
792,139674,72,117,137,451111,327,451438
796,139672,72,118,138,451055,313,451368
800,139667,74,120,139,451129,323,451452
804,139667,74,120,139,453626,316,453942
808,139667,74,120,139,455049,316,455365
812,139666,73,121,140,452356,322,452678
816,139664,75,121,140,451052,310,451362
820,139664,75,120,141,450860,334,451194
824,139664,71,121,144,450836,339,451175
828,139664,69,123,144,453179,331,453510
832,139664,69,123,144,454715,331,455046
836,139663,68,124,145,452396,336,452732
840,139741,69,123,67,451081,341,451422
844,139741,71,122,66,450894,343,451237
848,139739,72,121,68,450863,334,451197
852,139737,74,120,69,453593,334,453927
856,139737,74,120,69,455019,334,455353
860,139737,72,122,69,452278,347,452625
864,139741,70,123,66,451001,358,451359
868,139741,70,124,65,450778,343,451121
872,139738,65,131,66,450815,338,451153
876,139738,65,131,66,453369,328,453697
880,139738,65,131,66,454764,328,455092
884,139741,65,130,64,452359,330,452689
888,139740,69,130,61,451219,325,451544
892,139740,69,130,61,450911,343,451254
896,139741,69,129,61,450880,345,451225
900,139742,67,131,60,453554,337,453891
904,139742,67,131,60,455008,337,455345
908,139746,66,128,60,452435,346,452781
912,139746,65,128,61,451101,356,451457
916,139745,66,124,65,451021,347,451368
920,139742,69,122,67,450817,348,451165
924,139742,69,121,68,453437,331,453768
928,139742,69,121,68,454777,331,455108
932,139743,68,122,67,452278,353,452631
936,139746,69,118,67,451036,363,451399
940,139748,68,119,65,450945,365,451310
944,139747,68,115,70,450809,362,451171
948,139747,68,112,73,453637,349,453986
952,139747,68,112,73,454984,349,455333
956,139748,68,112,72,452301,354,452655
960,139747,69,110,74,450999,338,451337
964,139744,70,110,76,450778,323,451101
968,139745,71,108,76,450757,320,451077
972,139744,70,110,76,453474,318,453792
976,139744,70,110,76,454802,318,455120
980,139744,69,110,77,452311,329,452640
984,139743,71,111,75,451070,315,451385
988,139743,70,110,77,450966,307,451273
992,139743,67,112,78,450774,310,451084
996,139743,67,112,78,453676,301,453977
1000,139743,67,112,78,455036,301,455337
1004,139744,68,111,77,452303,313,452616
1008,139742,68,111,79,451162,325,451487
1012,139742,70,109,79,450900,316,451216
1016,139743,70,111,76,450927,315,451242
1020,139742,69,113,76,453529,308,453837
1024,139742,69,113,76,454857,308,455165
1028,139739,72,112,77,452446,319,452765
1032,139740,71,112,77,451052,309,451361
1036,139739,71,111,79,450904,298,451202
1040,139738,68,116,78,450766,305,451071
1044,139737,69,116,78,453617,289,453906
1048,139737,69,116,78,455037,289,455326
1052,139738,68,117,77,452472,300,452772
1056,139735,69,117,79,450993,308,451301
1060,139733,72,113,82,450817,318,451135
1064,139731,77,113,79,450930,326,451256
1068,139730,78,112,80,453440,315,453755
1072,139730,78,112,80,454838,315,455153
1076,139728,80,111,81,452395,322,452717
1080,139728,80,111,81,451018,324,451342
1084,139728,79,113,80,450783,344,451127
1088,139730,77,113,80,450895,343,451238
1092,139731,75,114,80,453438,339,453777
1096,139731,75,114,80,454993,339,455332
1100,139728,78,112,82,452359,350,452709
1104,139729,78,111,82,450979,343,451322
1108,139729,77,112,82,450847,344,451191
1112,139727,77,113,83,450871,345,451216
1116,139727,77,113,83,453428,335,453763
1120,139727,77,113,83,454864,335,455199
1124,139728,78,112,82,452321,348,452669
1128,139724,78,112,86,451011,352,451363
1132,139724,78,111,87,450777,343,451120
1136,139727,76,111,86,450861,342,451203
1140,139727,76,109,88,453495,333,453828
1144,139727,76,109,88,454981,333,455314
1148,139730,77,108,85,452338,335,452673
1152,139730,78,106,86,451187,339,451526
1156,139735,76,107,82,450754,337,451091
1160,139737,73,108,82,450763,319,451082
1164,139736,75,108,81,453537,309,453846
1168,139736,75,108,81,454869,309,455178
1172,139737,74,107,82,452331,326,452657
1176,139739,75,108,78,451166,317,451483
1180,139736,78,109,77,450820,320,451140
1184,139740,78,106,76,450869,316,451185
1188,139742,79,104,75,453581,308,453889
1192,139742,79,104,75,455007,308,455315
1196,139739,82,102,77,452412,321,452733
1200,139739,83,103,75,451069,314,451383
1204,139740,81,105,74,451004,314,451318
1208,139739,83,105,73,450890,320,451210
1212,139739,82,106,73,453568,319,453887
1216,139739,82,106,73,454879,319,455198
1220,139740,82,104,74,452416,321,452737
1224,139741,78,106,75,451147,312,451459
1228,139741,80,105,74,450911,307,451218
1232,139740,82,98,80,450806,312,451118
1236,139739,83,98,80,453492,303,453795
1240,139739,83,98,80,454995,303,455298
1244,139741,81,100,78,452364,299,452663
1248,139739,82,102,77,451125,302,451427
1252,139739,82,102,77,450943,307,451250
1256,139739,80,102,79,450874,309,451183
1260,139739,79,101,81,453558,298,453856
1264,139739,79,101,81,454922,298,455220
1268,139738,78,103,81,452335,305,452640
1272,139739,78,102,81,451069,300,451369
1276,139742,77,102,79,451080,290,451370
1280,139741,76,103,80,450819,277,451096
1284,139740,76,104,80,453590,270,453860
1288,139740,76,104,80,455029,270,455299
1292,139739,77,102,82,452358,278,452636
1296,139740,75,105,80,451217,282,451499
1300,139744,72,106,78,450934,299,451233
1304,139744,67,110,79,450954,308,451262
1308,139745,66,111,78,453509,303,453812
1312,139745,66,111,78,454906,303,455209
1316,139746,64,114,76,452351,320,452671
1320,139747,63,115,75,451153,336,451489
1324,139747,62,115,76,450921,339,451260
1328,139747,64,115,74,450850,337,451187
1332,139748,64,113,75,453486,327,453813
1336,139748,64,113,75,454966,327,455293
1340,139748,63,115,74,452353,348,452701
1344,139748,64,113,75,451200,348,451548
1348,139745,67,112,76,450827,347,451174
1352,139745,66,111,78,450861,346,451207
1356,139743,68,111,78,453465,329,453794
1360,139743,68,111,78,454904,329,455233
1364,139743,68,111,78,452375,336,452711
1368,139747,64,113,76,451075,335,451410
1372,139747,65,115,73,450903,332,451235
1376,139747,67,113,73,450777,334,451111
1380,139748,68,111,73,453497,325,453822
1384,139748,68,111,73,454972,325,455297
1388,139748,68,112,72,452343,343,452686
1392,139749,68,112,71,451187,348,451535
1396,139746,72,111,71,450875,335,451210
1400,139749,71,107,73,450801,339,451140
1404,139749,69,109,73,453448,331,453779
1408,139749,69,109,73,454916,331,455247
1412,139749,71,108,72,452403,351,452754
1416,139745,73,108,74,451092,340,451432
1420,139742,72,112,74,450784,341,451125
1424,139744,73,113,70,450769,346,451115
1428,139746,72,114,68,453487,340,453827
1432,139746,72,114,68,454957,340,455297
1436,139747,70,116,67,452405,342,452747
1440,139745,70,117,68,451199,335,451534
1444,139742,73,115,70,450798,335,451133
1448,139743,70,116,71,450862,335,451197
1452,139743,70,114,73,453547,329,453876
1456,139743,70,114,73,454940,329,455269
1460,139744,71,114,71,452324,340,452664
1464,139744,73,114,69,451107,344,451451
1468,139744,72,115,69,450949,330,451279
1472,139748,72,115,65,450887,338,451225
1476,139747,72,116,65,453413,332,453745
1480,139747,72,116,65,454956,332,455288
1484,139742,77,116,65,452399,348,452747
1488,139741,75,115,69,451086,336,451422
1492,139743,73,115,69,450746,339,451085
1496,139743,75,113,69,450677,348,451025
1500,139744,76,113,67,453465,339,453804
1504,139744,76,113,67,454923,339,455262
1508,139744,75,115,66,452411,343,452754
1512,139743,77,115,65,450945,344,451289
1516,139744,77,113,66,450984,342,451326
1520,139745,76,110,69,450873,337,451210
1524,139744,76,111,69,453588,325,453913
1528,139744,76,111,69,454954,325,455279
1532,139746,75,111,68,452386,334,452720
1536,139746,74,111,69,451076,349,451425
1540,139744,78,110,68,450940,337,451277
1544,139744,79,109,68,450867,334,451201
1548,139744,79,109,68,453586,317,453903
1552,139744,79,109,68,454945,317,455262
1556,139744,78,110,68,452408,318,452726
1560,139744,78,109,69,451021,314,451335
1564,139743,80,107,70,450964,313,451277
1568,139742,79,108,71,450761,322,451083
1572,139743,80,107,70,453592,311,453903
1576,139743,80,107,70,454978,311,455289
1580,139743,79,109,69,452349,308,452657
1584,139744,79,106,71,451214,306,451520
1588,139744,77,109,70,450819,306,451125
1592,139748,75,110,67,450840,314,451154
1596,139748,73,112,67,453427,306,453733
1600,139748,73,112,67,454967,306,455273
1604,139747,74,111,68,452420,313,452733
1608,139748,75,109,68,451038,317,451355
1612,139747,73,110,70,450755,323,451078
1616,139747,73,110,70,450798,326,451124
1620,139748,73,110,69,453508,315,453823
1624,139748,73,110,69,454976,315,455291
1628,139748,72,108,72,452379,331,452710
1632,139750,70,109,71,451103,333,451436
1636,139751,67,112,70,450978,323,451301
1640,139752,71,110,67,450840,317,451157
1644,139751,72,109,68,453539,303,453842
1648,139751,72,109,68,454967,303,455270
1652,139752,70,111,67,452379,319,452698
1656,139751,69,112,68,451098,321,451419
1660,139750,67,112,71,450879,312,451191
1664,139747,68,109,76,450798,309,451107
1668,139747,68,108,77,453494,304,453798
1672,139747,68,108,77,454986,304,455290
1676,139747,68,106,79,452416,317,452733
1680,139747,67,107,79,451029,334,451363
1684,139747,66,109,78,450836,333,451169
1688,139747,68,109,76,450738,317,451055
1692,139748,69,109,74,453620,304,453924
1696,139748,69,109,74,454952,304,455256
1700,139746,70,107,77,452370,320,452690
1704,139743,71,109,77,451018,315,451333
1708,139744,70,110,76,450959,318,451277
1712,139746,68,110,76,450797,339,451136
1716,139745,68,111,76,453533,332,453865
1720,139745,68,111,76,454941,332,455273
1724,139744,64,115,77,452353,332,452685
1728,139746,65,112,77,451087,321,451408
1732,139745,68,110,77,450858,315,451173
1736,139746,67,112,75,450877,340,451217
1740,139746,66,113,75,453424,335,453759
1744,139746,66,113,75,454955,335,455290
1748,139746,65,113,76,452318,340,452658
1752,139745,64,114,77,450978,350,451328
1756,139739,72,114,75,450812,357,451169
1760,139742,73,113,72,450739,352,451091
1764,139742,72,112,74,453494,335,453829
1768,139742,72,112,74,454944,335,455279
1772,139743,72,112,73,452411,337,452748
1776,139744,72,110,74,451064,360,451424
1780,139745,68,110,77,450712,357,451069
1784,139745,68,110,77,450823,361,451184
1788,139745,68,109,78,453520,349,453869
1792,139745,68,109,78,454914,349,455263
1796,139744,69,106,81,452386,351,452737
1800,139742,72,104,82,450974,332,451306
1804,139743,71,106,80,450993,325,451318
1808,139740,74,104,82,450859,314,451173
1812,139741,73,105,81,453540,310,453850
1816,139741,73,105,81,454964,310,455274
1820,139739,74,106,81,452467,324,452791
1824,139740,75,107,78,451138,312,451450
1828,139740,74,106,80,450737,310,451047
1832,139739,76,103,82,450904,307,451211
1836,139738,77,102,83,453506,294,453800
1840,139738,77,102,83,454987,294,455281
1844,139738,77,104,81,452354,298,452652
1848,139737,79,102,82,451181,287,451468
1852,139737,80,101,82,450837,293,451130
1856,139738,79,103,80,450996,293,451289
1860,139739,78,104,79,453429,287,453716
1864,139739,78,104,79,454980,287,455267
1868,139741,79,102,78,452462,292,452754
1872,139739,82,101,78,451111,286,451397
1876,139738,83,102,77,450918,287,451205
1880,139738,81,105,76,450711,299,451010
1884,139739,80,105,76,453510,293,453803
1888,139739,80,105,76,454990,293,455283
1892,139737,82,104,77,452543,309,452852
1896,139740,79,106,75,451081,324,451405
1900,139740,81,107,72,450865,323,451188
1904,139744,79,110,67,450871,329,451200
1908,139744,80,110,66,453548,328,453876
1912,139744,80,110,66,454930,328,455258
1916,139744,82,110,64,452346,360,452706
1920,139745,81,111,63,451064,364,451428
1924,139745,80,113,62,450842,381,451223
1928,139743,80,113,64,450708,391,451099
1932,139741,81,114,64,453400,375,453775
1936,139741,81,114,64,454883,375,455258
1940,139742,81,114,63,452300,382,452682
1944,139736,84,116,64,451037,380,451417
1948,139735,85,113,67,450831,372,451203
1952,139737,85,112,66,450811,384,451195
1956,139734,87,111,68,453591,366,453957
1960,139734,87,111,68,454904,366,455270
1964,139734,87,111,68,452372,361,452733
1968,139735,88,113,64,451104,359,451463
1972,139735,87,113,65,450878,366,451244
1976,139734,87,112,67,450699,366,451065
1980,139731,90,111,68,453460,349,453809
1984,139731,90,111,68,454917,349,455266
1988,139731,91,110,68,452385,353,452738
1992,139733,89,110,68,451070,348,451418
1996,139732,82,114,72,450862,355,451217
2000,139732,82,115,71,450741,341,451082
2004,139734,82,115,69,453491,331,453822
2008,139734,82,115,69,454953,331,455284
2012,139732,84,113,71,452331,346,452677
2016,139730,88,109,73,451157,332,451489
2020,139732,90,106,72,451044,330,451374
2024,139733,89,105,73,450825,325,451150
2028,139732,91,105,72,453534,310,453844
2032,139732,91,105,72,454954,310,455264
2036,139734,91,105,70,452281,323,452604
2040,139736,88,106,70,451183,324,451507
2044,139736,87,104,73,450941,337,451278
2048,139739,83,108,70,450736,330,451066
2052,139739,83,108,70,453569,306,453875
2056,139739,83,108,70,454983,306,455289
2060,139738,82,109,71,452389,309,452698
2064,139738,80,109,73,451092,312,451404
2068,139740,80,108,72,450914,309,451223
2072,139741,80,107,72,450840,318,451158
2076,139741,80,107,72,453475,316,453791
2080,139741,80,107,72,454948,316,455264
2084,139740,79,104,77,452364,333,452697
2088,139738,81,106,75,451225,331,451556
2092,139738,81,108,73,450881,330,451211
2096,139737,81,107,75,450841,330,451171
2100,139737,81,106,76,453508,324,453832
2104,139737,81,106,76,454946,324,455270
2108,139739,80,106,75,452413,332,452745
2112,139736,81,106,77,451068,343,451411
2116,139736,79,108,77,450854,340,451194
2120,139735,79,110,76,450679,332,451011
2124,139736,79,109,76,453536,314,453850
2128,139736,79,109,76,454965,314,455279
2132,139737,77,111,75,452382,325,452707
2136,139736,79,111,74,451061,313,451374
2140,139734,78,110,78,450905,318,451223
2144,139731,80,110,79,450882,328,451210
2148,139730,80,111,79,453551,319,453870
2152,139730,80,111,79,454962,319,455281
2156,139731,77,114,78,452451,324,452775
2160,139732,76,114,78,451128,322,451450
2164,139731,76,113,80,450934,321,451255
2168,139729,78,114,79,450820,319,451139
2172,139728,77,115,80,453528,311,453839
2176,139728,77,115,80,454955,311,455266
2180,139728,77,116,79,452435,312,452747
2184,139727,73,121,79,451103,323,451426
2188,139730,72,121,77,450938,335,451273
2192,139730,73,122,75,450775,343,451118
2196,139732,70,125,73,453385,329,453714
2200,139732,70,125,73,454953,329,455282
2204,139730,72,124,74,452353,349,452702
2208,139728,71,126,75,451146,362,451508
2212,139730,70,127,73,450746,368,451114
2216,139731,70,126,73,450925,382,451307
2220,139732,67,128,73,453470,378,453848
2224,139732,67,128,73,454895,378,455273
2228,139731,68,129,72,452312,395,452707
2232,139731,70,129,70,451037,396,451433
2236,139734,70,129,67,450793,389,451182
2240,139733,70,126,71,450719,398,451117
2244,139732,71,125,72,453453,395,453848
2248,139732,71,125,72,454898,395,455293
2252,139732,71,127,70,452369,392,452761
2256,139730,73,128,69,451006,391,451397
2260,139731,73,129,67,450790,393,451183
2264,139731,75,126,68,450803,412,451215
2268,139729,75,128,68,453493,392,453885
2272,139729,75,128,68,454873,392,455265
2276,139729,75,128,68,452248,397,452645
2280,139729,78,127,66,451009,400,451409
2284,139731,79,125,65,450739,405,451144
2288,139729,81,123,67,450725,404,451129
2292,139729,81,122,68,453486,382,453868
2296,139729,81,122,68,454891,382,455273
2300,139729,81,121,69,452305,390,452695
2304,139729,83,118,70,450978,389,451367
2308,139729,84,118,69,450905,394,451299
2312,139729,85,119,67,450731,390,451121
2316,139730,84,119,67,453500,376,453876
2320,139730,84,119,67,454894,376,455270
2324,139735,83,119,63,452188,390,452578
2328,139732,82,122,64,451109,373,451482
2332,139731,81,121,67,450822,362,451184
2336,139733,80,121,66,450827,361,451188
2340,139733,81,121,65,453351,356,453707
2344,139733,81,121,65,454924,356,455280
2348,139734,81,121,64,452343,382,452725
2352,139736,78,123,63,451002,395,451397
2356,139733,81,115,71,450740,381,451121
2360,139729,83,116,72,450771,379,451150
2364,139729,83,116,72,453486,365,453851
2368,139729,83,116,72,454922,365,455287
2372,139728,84,116,72,452427,381,452808
2376,139725,85,118,72,451021,370,451391
2380,139724,88,120,68,450795,360,451155
2384,139723,87,122,68,450819,367,451186
2388,139721,88,123,68,453393,355,453748
2392,139721,88,123,68,454928,355,455283
2396,139720,89,122,69,452312,362,452674
2400,139717,93,118,72,451139,350,451489
2404,139718,94,118,70,450789,352,451141
2408,139718,91,118,73,450870,358,451228
2412,139717,92,119,72,453384,353,453737
2416,139717,92,119,72,454924,353,455277
2420,139717,91,119,73,452426,366,452792
2424,139717,90,119,74,451159,356,451515
2428,139718,90,119,73,450694,358,451052
2432,139717,89,119,75,450720,370,451090
2436,139716,90,118,76,453377,351,453728
2440,139716,90,118,76,454927,351,455278
2444,139717,88,119,76,452360,352,452712
2448,139715,89,118,78,451161,341,451502
2452,139715,89,117,79,450916,347,451263
2456,139715,90,117,78,450806,346,451152
2460,139715,91,117,77,453447,338,453785
2464,139715,91,117,77,454944,338,455282
2468,139713,91,118,78,452424,350,452774
2472,139710,92,117,81,451057,350,451407
2476,139711,91,116,82,450899,364,451263
2480,139714,91,115,80,450839,349,451188
2484,139714,91,116,79,453572,347,453919
2488,139714,91,116,79,454942,347,455289
2492,139713,90,116,81,452376,362,452738
2496,139713,87,122,78,451108,372,451480
2500,139711,88,121,80,450800,363,451163
2504,139712,88,122,78,450789,369,451158
2508,139712,86,123,79,453395,357,453752
2512,139712,86,123,79,454937,357,455294
2516,139710,88,121,81,452364,363,452727
2520,139711,84,124,81,451073,357,451430
2524,139713,83,124,80,450915,348,451263
2528,139713,83,124,80,450903,363,451266
2532,139713,84,122,81,453532,357,453889
2536,139713,84,122,81,454922,357,455279
2540,139715,83,121,81,452415,363,452778
2544,139713,86,117,84,450963,357,451320
2548,139712,86,117,85,450835,357,451192
2552,139711,85,119,85,450787,343,451130
2556,139712,85,116,87,453617,326,453943
2560,139712,85,116,87,454934,326,455260
2564,139710,88,115,87,452472,344,452816
2568,139710,87,116,87,451090,361,451451
2572,139710,89,115,86,450856,360,451216
2576,139705,95,114,86,450872,358,451230
2580,139704,95,112,89,453547,344,453891
2584,139704,95,112,89,454935,344,455279
2588,139701,98,111,90,452312,350,452662
2592,139701,99,112,88,451024,347,451371
2596,139709,96,114,81,450869,342,451211
2600,139707,95,117,81,450775,349,451124
2604,139707,95,117,81,453502,337,453839
2608,139707,95,117,81,454930,337,455267
2612,139705,96,116,83,452395,339,452734
2616,139699,99,115,87,451175,331,451506
2620,139697,96,118,89,450820,349,451169
2624,139695,97,120,88,450733,359,451092
2628,139695,95,120,90,453461,354,453815
2632,139695,95,120,90,454935,354,455289
2636,139695,95,120,90,452333,373,452706
2640,139698,92,123,87,451057,384,451441
2644,139696,93,125,86,450887,381,451268
2648,139699,93,126,82,450709,395,451104
2652,139699,91,128,82,453502,385,453887
2656,139699,91,128,82,454882,385,455267
2660,139701,90,128,81,452274,416,452690
2664,139703,89,129,79,450883,420,451303
2668,139700,93,129,78,450877,428,451305
2672,139702,92,128,78,450661,426,451087
2676,139702,92,128,78,453442,416,453858
2680,139702,92,128,78,454846,416,455262
2684,139701,94,128,77,452268,431,452699
2688,139702,93,126,79,450893,425,451318
2692,139699,97,125,79,450661,434,451095
2696,139697,98,126,79,450812,444,451256
2700,139696,98,127,79,453331,432,453763
2704,139696,98,127,79,454833,432,455265
2708,139695,98,129,78,452357,448,452805
2712,139696,97,128,79,451064,442,451506
2716,139697,98,128,77,450726,445,451171
2720,139698,98,127,77,450759,433,451192
2724,139698,97,128,77,453523,423,453946
2728,139698,97,128,77,454846,423,455269
2732,139699,97,129,75,452271,425,452696
2736,139696,97,130,77,451094,426,451520
2740,139699,94,131,76,450925,418,451343
2744,139699,93,130,78,450725,399,451124
2748,139700,93,129,78,453520,382,453902
2752,139700,93,129,78,454893,382,455275
2756,139703,90,132,75,452412,395,452807
2760,139702,92,132,74,450941,377,451318
2764,139701,93,131,75,450958,377,451335
2768,139702,92,129,77,450699,382,451081
2772,139703,92,129,76,453423,376,453799
2776,139703,92,129,76,454895,376,455271
2780,139702,95,127,76,452337,387,452724
2784,139706,92,130,72,450885,386,451271
2788,139707,91,131,71,450921,380,451301
2792,139707,90,131,72,450736,393,451129
2796,139709,91,131,69,453489,389,453878
2800,139709,91,131,69,454886,389,455275
2804,139709,89,131,71,452255,408,452663
2808,139707,91,132,70,451109,428,451537
2812,139706,90,134,70,450790,426,451216
2816,139704,87,139,70,450675,422,451097
2820,139707,86,140,67,453487,406,453893
2824,139707,86,140,67,454866,406,455272
2828,139708,83,141,68,452342,436,452778
2832,139705,84,141,70,451043,425,451468
