hora,hS,hE,hI,hR,vS,vI,mosq_total
2952,139708,85,117,90,450774,331,451105
2956,139709,86,118,87,450532,331,450863
2960,139707,85,119,89,450549,321,450870
2964,139706,85,120,89,453149,320,453469
2968,139706,85,120,89,454595,320,454915
2972,139705,84,119,92,452060,327,452387
2976,139704,83,120,93,450921,325,451246
2980,139705,82,122,91,450571,327,450898
2984,139706,82,118,94,450313,324,450637
2988,139707,82,118,93,453167,314,453481
2992,139707,82,118,93,454611,314,454925
2996,139704,84,119,93,451974,332,452306
3000,139705,84,116,95,450766,345,451111
3004,139705,84,116,95,450516,344,450860
3008,139705,83,119,93,450412,337,450749
3012,139706,82,119,93,453141,332,453473
3016,139706,82,119,93,454589,332,454921
3020,139706,83,117,94,452007,339,452346
3024,139702,82,122,94,450737,334,451071
3028,139702,84,121,93,450576,335,450911
3032,139704,80,124,92,450508,342,450850
3036,139703,82,126,89,453223,334,453557
3040,139703,82,126,89,454594,334,454928
3044,139702,81,126,91,452088,337,452425
3048,139701,82,128,89,450823,344,451167
3052,139701,81,130,88,450504,346,450850
3056,139701,81,132,86,450462,355,450817
3060,139702,81,131,86,453155,357,453512
3064,139702,81,131,86,454569,357,454926
3068,139703,81,129,87,451984,367,452351
3072,139705,80,130,85,450677,376,451053
3076,139704,82,131,83,450516,388,450904
3080,139705,79,132,84,450424,395,450819
3084,139707,79,132,82,453047,373,453420
3088,139707,79,132,82,454530,373,454903
3092,139707,78,130,85,452004,382,452386
3096,139706,75,131,88,450553,385,450938
3100,139707,75,133,85,450491,392,450883
3104,139708,76,132,84,450450,395,450845
3108,139708,75,133,84,453027,384,453411
3112,139708,75,133,84,454542,384,454926
3116,139708,75,133,84,452033,391,452424
3120,139710,77,132,81,450683,389,451072
3124,139709,77,134,80,450400,373,450773
3128,139712,76,134,78,450536,371,450907
3132,139712,76,133,79,453190,359,453549
3136,139712,76,133,79,454570,359,454929
3140,139712,78,131,79,451939,368,452307
3144,139714,77,132,77,450646,367,451013
3148,139715,78,132,75,450460,361,450821
3152,139717,75,134,74,450475,364,450839
3156,139717,74,134,75,453234,342,453576
3160,139717,74,134,75,454599,342,454941
3164,139717,75,134,74,451936,356,452292
3168,139716,77,135,72,450769,345,451114
3172,139716,76,135,73,450470,361,450831
3176,139716,77,136,71,450390,378,450768
3180,139718,77,136,69,453057,378,453435
3184,139718,77,136,69,454550,378,454928
3188,139717,79,137,67,451998,399,452397
3192,139716,82,136,66,450514,409,450923
3196,139713,83,135,69,450446,423,450869
3200,139711,85,136,68,450346,422,450768
3204,139710,85,137,68,453104,418,453522
3208,139710,85,137,68,454496,418,454914
3212,139710,87,136,67,451891,424,452315
3216,139710,87,134,69,450615,422,451037
3220,139709,87,133,71,450478,419,450897
3224,139713,87,132,68,450345,410,450755
3228,139712,88,132,68,453177,391,453568
3232,139712,88,132,68,454529,391,454920
3236,139712,85,135,68,452003,389,452392
3240,139715,85,133,67,450616,384,451000
3244,139715,85,130,70,450427,367,450794
3248,139711,87,128,74,450487,354,450841
3252,139712,87,128,73,453161,344,453505
3256,139712,87,128,73,454572,344,454916
3260,139711,89,125,75,452038,368,452406
3264,139710,86,127,77,450654,375,451029
3268,139709,86,126,79,450494,373,450867
3272,139709,87,120,84,450527,365,450892
3276,139709,83,124,84,453049,354,453403
3280,139709,83,124,84,454576,354,454930
3284,139708,85,125,82,451972,370,452342
3288,139709,81,129,81,450722,378,451100
3292,139708,81,128,83,450343,371,450714
3296,139708,79,129,84,450362,369,450731
3300,139709,79,129,83,453087,369,453456
3304,139709,79,129,83,454560,369,454929
3308,139710,80,130,80,451940,370,452310
3312,139711,79,129,81,450886,356,451242
3316,139708,79,131,82,450517,374,450891
3320,139706,83,128,83,450377,382,450759
3324,139706,83,127,84,453192,370,453562
3328,139706,83,127,84,454568,370,454938
3332,139707,85,125,83,451915,374,452289
3336,139711,83,125,81,450788,379,451167
3340,139708,84,124,84,450581,382,450963
3344,139710,82,126,82,450411,395,450806
3348,139708,84,126,82,453119,376,453495
3352,139708,84,126,82,454555,376,454931
3356,139708,84,126,82,452075,391,452466
3360,139706,85,127,82,450644,393,451037
3364,139704,85,127,84,450504,372,450876
3368,139703,87,124,86,450367,372,450739
3372,139704,87,123,86,453092,369,453461
3376,139704,87,123,86,454554,369,454923
3380,139704,87,125,84,451954,384,452338
3384,139702,89,121,88,450776,375,451151
3388,139702,88,125,85,450429,375,450804
3392,139699,92,120,89,450480,380,450860
3396,139699,93,118,90,453158,371,453529
3400,139699,93,118,90,454556,371,454927
3404,139698,93,117,92,451975,380,452355
3408,139698,90,118,94,450779,371,451150
3412,139698,91,116,95,450530,383,450913
3416,139697,90,116,97,450367,383,450750
3420,139696,91,116,97,453102,366,453468
3424,139696,91,116,97,454574,366,454940
3428,139696,88,118,98,451901,378,452279
3432,139695,87,118,100,450759,374,451133
3436,139696,86,120,98,450396,368,450764
3440,139695,84,121,100,450485,352,450837
3444,139695,83,122,100,453181,337,453518
3448,139695,83,122,100,454606,337,454943
3452,139697,80,124,99,451973,340,452313
3456,139698,81,120,101,450763,327,451090
3460,139701,79,120,100,450547,315,450862
3464,139700,81,119,100,450480,317,450797
3468,139700,80,119,101,453219,308,453527
3472,139700,80,119,101,454629,308,454937
3476,139698,82,118,102,452155,303,452458
3480,139700,82,119,99,450834,304,451138
3484,139704,81,119,96,450584,302,450886
3488,139707,78,122,93,450627,296,450923
3492,139707,78,122,93,453190,292,453482
3496,139707,78,122,93,454640,292,454932
3500,139709,77,125,89,451989,305,452294
3504,139710,77,124,89,450779,323,451102
3508,139708,80,123,89,450685,331,451016
3512,139714,79,122,85,450327,348,450675
3516,139714,79,121,86,453190,332,453522
3520,139714,79,121,86,454605,332,454937
3524,139714,76,124,86,452012,336,452348
3528,139713,77,122,88,450611,334,450945
3532,139716,75,122,87,450587,344,450931
3536,139716,76,121,87,450428,358,450786
3540,139716,76,121,87,453252,361,453613
3544,139716,76,121,87,454581,361,454942
3548,139714,76,122,88,452044,369,452413
3552,139715,77,123,85,450679,352,451031
3556,139716,74,124,86,450518,349,450867
3560,139717,72,126,85,450441,342,450783
3564,139716,74,125,85,453134,327,453461
3568,139716,74,125,85,454584,327,454911
3572,139718,72,126,84,451996,344,452340
3576,139715,77,125,83,450662,357,451019
3580,139716,76,126,82,450504,363,450867
3584,139716,76,126,82,450358,362,450720
3588,139716,74,128,82,453019,352,453371
3592,139716,74,128,82,454587,352,454939
3596,139716,74,126,84,451984,369,452353
3600,139717,71,128,84,450517,359,450876
3604,139718,71,128,83,450600,367,450967
3608,139716,74,128,82,450432,371,450803
3612,139714,77,128,81,453194,359,453553
3616,139714,77,128,81,454560,359,454919
3620,139713,76,129,82,451954,379,452333
3624,139714,76,128,82,450760,370,451130
3628,139711,76,129,84,450438,361,450799
3632,139715,73,132,80,450340,363,450703
3636,139716,73,129,82,453094,356,453450
3640,139716,73,129,82,454552,356,454908
3644,139716,74,129,81,452136,376,452512
3648,139718,74,126,82,450744,392,451136
3652,139718,75,126,81,450390,401,450791
3656,139719,75,125,81,450548,405,450953
3660,139718,75,126,81,453027,396,453423
3664,139718,75,126,81,454514,396,454910
3668,139716,78,125,81,451915,403,452318
3672,139718,77,125,80,450590,399,450989
3676,139719,75,124,82,450442,415,450857
3680,139721,74,126,79,450391,409,450800
3684,139720,75,126,79,453178,394,453572
3688,139720,75,126,79,454522,394,454916
3692,139720,76,126,78,452000,406,452406
3696,139723,76,126,75,450620,397,451017
3700,139722,79,124,75,450477,386,450863
3704,139723,77,124,76,450464,382,450846
3708,139724,77,124,75,453136,373,453509
3712,139724,77,124,75,454562,373,454935
3716,139724,76,125,75,452081,369,452450
3720,139723,76,124,77,450743,378,451121
3724,139720,80,123,77,450443,369,450812
3728,139718,82,124,76,450417,371,450788
3732,139718,82,124,76,453033,367,453400
3736,139718,82,124,76,454586,367,454953
3740,139717,81,124,78,452011,381,452392
3744,139715,84,124,77,450731,373,451104
3748,139716,81,125,78,450366,366,450732
3752,139718,81,126,75,450464,354,450818
3756,139719,81,126,74,453152,344,453496
3760,139719,81,126,74,454591,344,454935
3764,139718,82,125,75,451998,359,452357
3768,139718,83,122,77,450628,371,450999
3772,139717,86,121,76,450458,357,450815
3776,139718,85,120,77,450378,357,450735
3780,139717,86,120,77,453133,352,453485
3784,139717,86,120,77,454587,352,454939
3788,139718,84,119,79,452074,370,452444
3792,139713,87,118,82,450789,358,451147
3796,139712,90,115,83,450558,368,450926
3800,139713,89,113,85,450450,361,450811
3804,139713,88,114,85,453154,354,453508
3808,139713,88,114,85,454577,354,454931
3812,139712,90,111,87,451935,359,452294
3816,139711,87,115,87,450768,345,451113
3820,139711,87,115,87,450442,354,450796
3824,139710,88,115,87,450550,364,450914
3828,139710,88,114,88,453134,358,453492
3832,139710,88,114,88,454571,358,454929
3836,139713,87,115,85,452028,360,452388
3840,139712,89,114,85,450816,347,451163
3844,139712,89,114,85,450436,343,450779
3848,139714,84,115,87,450448,349,450797
3852,139714,81,118,87,453127,330,453457
3856,139714,81,118,87,454606,330,454936
3860,139715,80,116,89,452043,327,452370
3864,139718,78,118,86,450664,340,451004
3868,139718,77,119,86,450552,331,450883
3872,139715,80,118,87,450451,314,450765
3876,139718,80,119,83,453229,298,453527
3880,139718,80,119,83,454631,298,454929
3884,139717,80,118,85,451985,308,452293
3888,139719,81,119,81,450760,321,451081
3892,139719,80,120,81,450535,324,450859
3896,139719,81,121,79,450606,344,450950
3900,139718,81,122,79,453098,339,453437
3904,139718,81,122,79,454601,339,454940
3908,139716,81,123,80,451947,361,452308
3912,139714,84,123,79,450898,363,451261
3916,139717,84,120,79,450491,377,450868
3920,139716,84,117,83,450387,401,450788
3924,139715,84,118,83,453134,395,453529
3928,139715,84,118,83,454548,395,454943
3932,139714,84,117,85,451980,405,452385
3936,139716,82,119,83,450666,397,451063
3940,139717,80,119,84,450428,400,450828
3944,139715,84,119,82,450430,405,450835
3948,139714,85,117,84,453062,395,453457
3952,139714,85,117,84,454530,395,454925
3956,139714,85,117,84,451993,398,452391
3960,139716,84,115,85,450846,396,451242
3964,139717,80,118,85,450495,393,450888
3968,139716,78,119,87,450476,396,450872
3972,139716,78,119,87,453190,379,453569
3976,139716,78,119,87,454563,379,454942
3980,139712,83,118,87,452025,377,452402
3984,139712,80,119,89,450722,378,451100
3988,139716,78,118,88,450572,376,450948
3992,139711,82,115,92,450299,365,450664
3996,139711,82,114,93,453108,355,453463
4000,139711,82,114,93,454572,355,454927
4004,139711,82,114,93,451918,368,452286
4008,139713,82,115,90,450593,369,450962
4012,139711,82,116,91,450448,367,450815
4016,139712,83,115,90,450399,366,450765
4020,139711,83,115,91,453090,360,453450
4024,139711,83,115,91,454557,360,454917
4028,139713,84,115,88,452079,366,452445
4032,139714,81,118,87,450713,362,451075
4036,139713,82,119,86,450494,360,450854
4040,139716,82,118,84,450399,366,450765
4044,139717,81,119,83,453203,361,453564
4048,139717,81,119,83,454573,361,454934
4052,139718,81,121,80,451939,369,452308
4056,139715,83,121,81,450674,372,451046
4060,139717,81,123,79,450481,391,450872
4064,139716,81,122,81,450400,377,450777
4068,139717,81,122,80,453120,360,453480
4072,139717,81,122,80,454586,360,454946
4076,139716,82,120,82,452064,375,452439
4080,139717,80,121,82,450694,382,451076
4084,139714,83,122,81,450547,379,450926
4088,139715,86,121,78,450356,375,450731
4092,139713,88,121,78,453085,365,453450
4096,139713,88,121,78,454572,365,454937
4100,139715,89,119,77,452034,371,452405
4104,139715,89,119,77,450706,370,451076
4108,139714,90,116,80,450528,353,450881
4112,139715,87,119,79,450327,367,450694
4116,139715,86,120,79,453194,362,453556
4120,139715,86,120,79,454571,362,454933
4124,139712,90,122,76,451984,376,452360
4128,139709,91,123,77,450768,385,451153
4132,139709,91,125,75,450500,383,450883
4136,139709,89,126,76,450344,383,450727
4140,139709,88,127,76,453104,369,453473
4144,139709,88,127,76,454584,369,454953
4148,139705,91,128,76,451895,384,452279
4152,139705,88,130,77,450522,385,450907
4156,139706,90,130,74,450419,390,450809
4160,139710,89,129,72,450399,391,450790
4164,139710,88,128,74,453045,377,453422
4168,139710,88,128,74,454550,377,454927
4172,139712,87,129,72,451995,379,452374
4176,139712,87,124,77,450669,372,451041
4180,139714,87,123,76,450466,391,450857
4184,139714,83,127,76,450395,379,450774
4188,139714,84,128,74,453108,373,453481
4192,139714,84,128,74,454560,373,454933
4196,139714,84,128,74,451977,391,452368
4200,139714,87,128,71,450844,370,451214
4204,139714,88,127,71,450418,377,450795
4208,139714,89,123,74,450538,383,450921
4212,139714,89,120,77,453106,375,453481
4216,139714,89,120,77,454566,375,454941
4220,139716,83,125,76,452084,386,452470
4224,139717,84,123,76,450746,387,451133
4228,139718,86,120,76,450466,376,450842
4232,139721,82,124,73,450411,377,450788
4236,139721,83,123,73,453141,367,453508
4240,139721,83,123,73,454563,367,454930
4244,139722,82,122,74,451943,377,452320
4248,139721,82,123,74,450718,360,451078
4252,139722,80,123,75,450493,352,450845
4256,139723,79,123,75,450488,336,450824
4260,139724,78,123,75,453142,333,453475
4264,139724,78,123,75,454609,333,454942
4268,139722,79,121,78,452009,344,452353
4272,139721,80,122,77,450843,332,451175
4276,139722,77,126,75,450578,330,450908
4280,139724,76,126,74,450415,336,450751
4284,139723,77,125,75,453142,323,453465
4288,139723,77,125,75,454603,323,454926
4292,139723,75,126,76,452046,331,452377
4296,139724,72,128,76,450706,348,451054
4300,139721,75,125,79,450445,355,450800
4304,139724,73,126,77,450594,357,450951
4308,139724,73,126,77,453108,349,453457
4312,139724,73,126,77,454574,349,454923
4316,139725,73,126,76,452010,355,452365
4320,139725,74,125,76,450686,364,451050
4324,139725,70,125,80,450550,366,450916
4328,139726,67,125,82,450421,367,450788
4332,139726,65,127,82,453140,348,453488
4336,139726,65,127,82,454580,348,454928
4340,139728,64,127,81,451943,354,452297
4344,139729,63,124,84,450676,351,451027
4348,139733,62,125,80,450461,347,450808
4352,139733,62,125,80,450439,351,450790
4356,139733,62,125,80,453113,349,453462
4360,139733,62,125,80,454583,349,454932
4364,139729,60,130,81,451954,365,452319
4368,139729,58,131,82,450722,372,451094
4372,139727,58,130,85,450561,374,450935
4376,139728,58,130,84,450499,369,450868
4380,139726,60,129,85,453073,369,453442
4384,139726,60,129,85,454572,369,454941
4388,139725,57,135,83,452056,389,452445
4392,139726,57,131,86,450683,390,451073
4396,139724,57,130,89,450413,387,450800
4400,139722,61,129,88,450369,389,450758
4404,139723,62,128,87,453099,378,453477
4408,139723,62,128,87,454570,378,454948
4412,139722,63,126,89,451979,380,452359
4416,139723,67,124,86,450634,374,451008
4420,139724,67,123,86,450581,370,450951
4424,139723,68,122,87,450466,379,450845
4428,139723,66,124,87,453124,366,453490
4432,139723,66,124,87,454568,366,454934
4436,139721,68,125,86,451923,374,452297
4440,139718,68,126,88,450703,382,451085
4444,139715,71,126,88,450542,375,450917
4448,139718,71,128,83,450465,373,450838
4452,139721,71,128,80,453140,359,453499
4456,139721,71,128,80,454570,359,454929
4460,139722,71,128,79,452005,372,452377
4464,139720,75,129,76,450703,359,451062
4468,139721,75,129,75,450610,364,450974
4472,139718,78,126,78,450430,370,450800
4476,139717,79,126,78,453007,369,453376
4480,139717,79,126,78,454566,369,454935
4484,139717,81,124,78,452029,365,452394
4488,139715,81,124,80,450690,344,451034
4492,139717,81,123,79,450561,350,450911
4496,139717,82,121,80,450573,361,450934
4500,139717,83,120,80,453196,363,453559
4504,139717,83,120,80,454572,363,454935
4508,139717,84,119,80,451950,371,452321
4512,139715,84,118,83,450669,366,451035
4516,139714,84,119,83,450606,363,450969
4520,139713,86,118,83,450408,354,450762
4524,139713,86,118,83,453183,341,453524
4528,139713,86,118,83,454607,341,454948
4532,139711,89,117,83,452042,358,452400
4536,139711,90,118,81,450784,362,451146
4540,139710,91,120,79,450424,354,450778
4544,139710,92,115,83,450399,341,450740
4548,139710,92,114,84,453054,319,453373
4552,139710,92,114,84,454600,319,454919
4556,139709,93,114,84,452025,328,452353
4560,139709,93,115,83,450576,342,450918
4564,139712,94,115,79,450634,340,450974
4568,139711,98,114,77,450295,343,450638
4572,139711,98,114,77,453053,334,453387
4576,139711,98,114,77,454614,334,454948
4580,139712,98,108,82,451995,336,452331
4584,139714,100,107,79,450752,340,451092
4588,139714,100,109,77,450508,328,450836
4592,139713,101,105,81,450550,322,450872
4596,139713,101,105,81,453216,326,453542
4600,139713,101,105,81,454609,326,454935
4604,139713,97,108,82,452121,334,452455
4608,139711,100,107,82,450698,328,451026
4612,139713,99,106,82,450360,330,450690
4616,139713,99,105,83,450438,330,450768
4620,139713,98,106,83,453157,323,453480
4624,139713,98,106,83,454624,323,454947
4628,139713,95,108,84,452029,329,452358
4632,139717,95,107,81,450793,319,451112
4636,139719,94,105,82,450581,316,450897
4640,139718,92,108,82,450481,324,450805
4644,139719,91,109,81,453148,309,453457
4648,139719,91,109,81,454644,309,454953
4652,139721,90,108,81,452002,316,452318
4656,139723,86,108,83,450782,318,451100
4660,139722,88,109,81,450400,304,450704
4664,139720,90,109,81,450661,299,450960
4668,139720,90,109,81,453142,301,453443
4672,139720,90,109,81,454631,301,454932
4676,139720,87,111,82,452004,316,452320
4680,139722,84,114,80,450675,332,451007
4684,139723,80,114,83,450531,336,450867
4688,139722,79,113,86,450466,337,450803
4692,139721,80,111,88,453139,324,453463
4696,139721,80,111,88,454599,324,454923
4700,139721,80,110,89,452065,326,452391
4704,139721,75,115,89,450751,315,451066
4708,139721,75,114,90,450554,330,450884
4712,139723,73,117,87,450519,337,450856
4716,139724,71,119,86,453166,321,453487
4720,139724,71,119,86,454610,321,454931
4724,139726,69,115,90,452009,338,452347
4728,139727,68,114,91,450687,331,451018
4732,139726,70,113,91,450574,330,450904
4736,139727,70,114,89,450465,322,450787
4740,139728,69,115,88,453139,303,453442
4744,139728,69,115,88,454630,303,454933
4748,139727,70,112,91,452057,314,452371
4752,139729,69,114,88,450723,329,451052
4756,139725,72,113,90,450568,324,450892
4760,139723,73,115,89,450460,322,450782
4764,139724,72,116,88,453211,323,453534
4768,139724,72,116,88,454578,323,454901
4772,139725,69,119,87,452069,328,452397
4776,139723,69,121,87,450734,337,451071
4780,139722,67,124,87,450592,336,450928
4784,139726,67,124,83,450451,335,450786
4788,139727,67,122,84,453182,331,453513
4792,139727,67,122,84,454605,331,454936
4796,139726,67,123,84,452133,338,452471
4800,139724,68,121,87,450816,346,451162
4804,139722,69,121,88,450419,351,450770
4808,139722,66,123,89,450559,361,450920
4812,139722,66,123,89,453057,351,453408
4816,139722,66,123,89,454570,351,454921
4820,139727,67,123,83,452078,357,452435
4824,139725,68,123,84,450745,358,451103
4828,139722,69,123,86,450640,345,450985
4832,139725,69,124,82,450430,351,450781
4836,139725,69,123,83,453082,338,453420
4840,139725,69,123,83,454610,338,454948
4844,139725,70,123,82,451943,354,452297
4848,139725,68,125,82,450610,358,450968
4852,139725,70,125,80,450467,356,450823
4856,139725,71,125,79,450340,355,450695
4860,139726,70,126,78,453169,350,453519
4864,139726,70,126,78,454579,350,454929
4868,139726,71,124,79,451999,358,452357
4872,139726,72,122,80,450835,357,451192
4876,139729,72,122,77,450462,358,450820
4880,139730,70,124,76,450359,370,450729
4884,139730,70,123,77,453178,361,453539
4888,139730,70,123,77,454555,361,454916
4892,139732,70,123,75,452122,378,452500
4896,139735,71,122,72,450609,388,450997
4900,139733,70,122,75,450533,379,450912
4904,139732,69,126,73,450500,373,450873
4908,139732,69,126,73,453182,359,453541
4912,139732,69,126,73,454562,359,454921
4916,139730,72,125,73,452054,370,452424
4920,139727,75,124,74,450717,380,451097
4924,139730,76,124,70,450430,375,450805
4928,139732,76,125,67,450483,373,450856
4932,139733,76,126,65,453122,365,453487
4936,139733,76,126,65,454571,365,454936
4940,139733,77,126,64,451908,369,452277
4944,139731,79,127,63,450639,366,451005
4948,139733,78,127,62,450607,356,450963
4952,139731,79,128,62,450317,349,450666
4956,139731,79,128,62,453116,336,453452
4960,139731,79,128,62,454591,336,454927
4964,139736,80,124,60,452012,346,452358
4968,139739,79,124,58,450733,340,451073
4972,139738,79,125,58,450481,337,450818
4976,139738,78,126,58,450384,339,450723
4980,139737,79,124,60,453137,333,453470
4984,139737,79,124,60,454591,333,454924
4988,139741,77,125,57,451915,341,452256
4992,139741,76,126,57,450721,350,451071
4996,139744,71,128,57,450576,350,450926
5000,139744,68,127,61,450536,346,450882
5004,139742,70,126,62,453189,339,453528
5008,139742,70,126,62,454594,339,454933
5012,139741,71,125,63,452026,346,452372
5016,139740,70,123,67,450700,349,451049
5020,139737,72,124,67,450443,344,450787
5024,139736,73,123,68,450456,349,450805
5028,139738,73,123,66,453211,330,453541
5032,139738,73,123,66,454590,330,454920
5036,139735,75,122,68,452022,336,452358
5040,139737,74,121,68,450740,332,451072
5044,139739,71,119,71,450579,336,450915
5048,139739,72,118,71,450476,343,450819
5052,139739,72,118,71,453111,328,453439
5056,139739,72,118,71,454597,328,454925
5060,139736,74,119,71,452005,346,452351
5064,139738,72,116,74,450781,353,451134
5068,139734,75,117,74,450464,366,450830
5072,139734,74,115,77,450468,364,450832
5076,139735,74,113,78,453184,356,453540
5080,139735,74,113,78,454560,356,454916
5084,139735,73,112,80,452166,361,452527
5088,139734,74,112,80,450810,352,451162
5092,139734,72,114,80,450483,359,450842
5096,139735,70,114,81,450498,367,450865
5100,139734,71,113,82,453288,354,453642
5104,139734,71,113,82,454577,354,454931
5108,139733,73,111,83,452011,352,452363
5112,139736,71,110,83,450768,351,451119
5116,139736,71,110,83,450512,336,450848
5120,139736,71,108,85,450401,339,450740
5124,139737,71,107,85,453065,328,453393
5128,139737,71,107,85,454604,328,454932
5132,139736,72,104,88,452008,336,452344
5136,139734,74,103,89,450709,331,451040
5140,139736,74,101,89,450566,331,450897
5144,139736,71,103,90,450395,340,450735
5148,139735,72,103,90,453198,326,453524
5152,139735,72,103,90,454613,326,454939
5156,139734,71,104,91,452011,333,452344
5160,139735,68,106,91,450775,345,451120
5164,139732,70,106,92,450539,334,450873
5168,139732,69,103,96,450443,331,450774
5172,139732,68,104,96,453142,316,453458
5176,139732,68,104,96,454615,316,454931
5180,139731,68,105,96,452062,326,452388
5184,139730,66,106,98,450703,319,451022
5188,139731,66,105,98,450364,314,450678
5192,139730,65,106,99,450618,313,450931
5196,139729,66,106,99,453251,305,453556
5200,139729,66,106,99,454615,305,454920
5204,139729,69,107,95,452035,306,452341
5208,139728,71,103,98,450740,307,451047
5212,139729,69,105,97,450560,306,450866
5216,139728,69,105,98,450484,306,450790
5220,139730,68,105,97,453228,304,453532
5224,139730,68,105,97,454637,304,454941
5228,139733,66,107,94,451979,307,452286
5232,139731,68,107,94,450772,314,451086
5236,139731,71,105,93,450525,300,450825
5240,139734,72,103,91,450544,313,450857
5244,139732,73,105,90,453222,299,453521
5248,139732,73,105,90,454622,299,454921
5252,139732,73,106,89,452124,312,452436
5256,139734,74,107,85,450796,306,451102
5260,139735,70,108,87,450767,310,451077
5264,139733,72,106,89,450496,302,450798
5268,139730,75,106,89,453163,293,453456
5272,139730,75,106,89,454632,293,454925
5276,139732,72,110,86,452005,303,452308
5280,139733,73,111,83,450760,295,451055
5284,139738,73,110,79,450723,299,451022
5288,139738,73,111,78,450613,303,450916
5292,139737,74,110,79,453135,293,453428
5296,139737,74,110,79,454668,293,454961
5300,139735,73,113,79,452119,301,452420
5304,139741,72,113,74,450699,323,451022
5308,139743,66,117,74,450555,327,450882
5312,139746,66,116,72,450347,338,450685
5316,139748,66,116,70,453005,327,453332
5320,139748,66,116,70,454609,327,454936
5324,139748,68,116,68,451951,326,452277
5328,139749,66,118,67,450776,334,451110
5332,139749,66,116,69,450455,343,450798
5336,139747,70,114,69,450300,344,450644
5340,139747,70,115,68,453064,335,453399
5344,139747,70,115,68,454609,335,454944
5348,139747,69,114,70,452002,345,452347
5352,139750,69,112,69,450740,341,451081
5356,139750,69,109,72,450493,335,450828
5360,139749,72,106,73,450529,336,450865
5364,139750,72,106,72,453263,334,453597
5368,139750,72,106,72,454595,334,454929
5372,139751,73,107,69,452031,354,452385
5376,139752,71,108,69,450676,369,451045
5380,139755,70,108,67,450465,362,450827
5384,139754,72,107,67,450463,358,450821
5388,139754,71,108,67,453230,347,453577
5392,139754,71,108,67,454591,347,454938
5396,139755,70,108,67,452048,355,452403
5400,139754,72,106,68,450850,337,451187
5404,139756,68,107,69,450542,339,450881
5408,139758,70,106,66,450500,329,450829
5412,139758,70,106,66,453203,311,453514
5416,139758,70,106,66,454618,311,454929
5420,139756,71,106,67,452072,313,452385
5424,139758,70,104,68,450839,299,451138
5428,139758,71,102,69,450622,305,450927
5432,139759,70,102,69,450416,303,450719
5436,139759,69,103,69,453150,303,453453
5440,139759,69,103,69,454634,303,454937
5444,139759,65,106,70,452010,303,452313
5448,139761,65,106,68,450766,311,451077
5452,139760,66,104,70,450479,312,450791
5456,139757,69,103,71,450621,320,450941
5460,139758,69,103,70,453173,315,453488
5464,139758,69,103,70,454631,315,454946
5468,139756,71,102,71,452147,330,452477
5472,139756,69,103,72,450799,340,451139
5476,139753,71,104,72,450575,340,450915
5480,139755,70,105,70,450456,337,450793
5484,139754,68,108,70,453231,329,453560
5488,139754,68,108,70,454602,329,454931
5492,139751,70,109,70,452059,324,452383
5496,139751,68,110,71,450740,327,451067
5500,139753,69,108,70,450649,338,450987
5504,139754,68,109,69,450470,330,450800
5508,139754,65,112,69,453147,314,453461
5512,139754,65,112,69,454636,314,454950
5516,139754,64,110,72,452003,316,452319
5520,139754,62,109,75,450753,324,451077
5524,139752,65,107,76,450545,315,450860
5528,139751,65,108,76,450391,326,450717
5532,139751,65,108,76,453113,316,453429
5536,139751,65,108,76,454614,316,454930
5540,139749,65,109,77,452090,327,452417
5544,139748,67,106,79,450696,335,451031
5548,139748,69,105,78,450593,333,450926
5552,139745,73,103,79,450477,324,450801
5556,139745,73,103,79,453191,313,453504
5560,139745,73,103,79,454627,313,454940
5564,139743,73,104,80,452084,333,452417
5568,139744,72,105,79,450566,323,450889
5572,139746,73,103,78,450588,319,450907
5576,139748,69,106,77,450488,311,450799
5580,139748,68,106,78,453151,303,453454
5584,139748,68,106,78,454642,303,454945
5588,139750,68,106,76,452078,328,452406
5592,139752,68,105,75,450781,321,451102
5596,139756,67,107,70,450600,322,450922
5600,139755,67,110,68,450570,309,450879
5604,139755,67,108,70,453215,300,453515
5608,139755,67,108,70,454637,300,454937
5612,139752,68,109,71,452013,304,452317
5616,139754,67,109,70,450793,301,451094
5620,139755,67,106,72,450492,309,450801
5624,139753,68,106,73,450483,316,450799
5628,139753,68,106,73,453175,298,453473
5632,139753,68,106,73,454624,298,454922
5636,139755,68,103,74,452116,302,452418
5640,139753,70,104,73,450728,303,451031
5644,139755,72,104,69,450608,311,450919
5648,139753,73,104,70,450341,302,450643
5652,139752,74,104,70,453152,303,453455
5656,139752,74,104,70,454630,303,454933
5660,139753,72,103,72,452077,305,452382
5664,139755,73,102,70,450845,317,451162
5668,139755,74,98,73,450526,302,450828
5672,139757,73,98,72,450531,294,450825
5676,139757,73,98,72,453228,285,453513
5680,139757,73,98,72,454667,285,454952
5684,139757,74,98,71,452117,292,452409
5688,139757,73,97,73,450748,274,451022
5692,139759,72,98,71,450625,273,450898
5696,139759,70,102,69,450350,277,450627
5700,139759,70,101,70,453219,266,453485
5704,139759,70,101,70,454653,266,454919
5708,139759,69,100,72,452105,273,452378
5712,139759,70,101,70,450907,266,451173
5716,139758,68,104,70,450669,265,450934
5720,139754,72,104,70,450543,283,450826
5724,139753,72,105,70,453280,271,453551
5728,139753,72,105,70,454671,271,454942
5732,139753,69,107,71,452129,285,452414
5736,139752,71,104,73,450653,298,450951
5740,139752,72,103,73,450646,294,450940
