hora,hS,hE,hI,hR,vS,vI,mosq_total
544,139710,41,130,119,181750,151,181901
548,139709,39,133,119,180772,155,180927
552,139708,37,136,119,180397,156,180553
556,139706,36,139,119,180421,160,180581
560,139705,36,140,119,180402,169,180571
564,139705,36,140,119,181472,164,181636
568,139705,36,140,119,181903,164,182067
572,139705,35,141,119,180784,172,180956
576,139705,35,141,119,180458,161,180619
580,139704,34,143,119,180305,153,180458
584,139702,34,145,119,179973,149,180122
588,139702,33,146,119,180842,146,180988
592,139702,33,146,119,181744,146,181890
596,139702,32,147,119,180798,151,180949
600,139821,31,68,80,180387,153,180540
604,139821,31,67,81,180284,157,180441
608,139819,33,65,83,180427,147,180574
612,139819,32,66,83,181458,139,181597
616,139819,32,66,83,181930,139,182069
620,139818,33,66,83,180921,133,181054
624,139817,33,64,86,180418,131,180549
628,139816,34,63,87,180305,122,180427
632,139816,33,63,88,180085,112,180197
636,139816,32,63,89,180971,107,181078
640,139816,32,63,89,181781,107,181888
644,139816,31,64,89,180899,105,181004
648,139816,31,64,89,180381,100,180481
652,139816,31,64,89,180401,90,180491
656,139816,31,64,89,180369,88,180457
660,139816,31,64,89,181495,83,181578
664,139816,31,64,89,181985,83,182068
668,139814,33,64,89,180937,86,181023
672,139812,34,65,89,180386,78,180464
676,139810,35,65,90,180396,79,180475
680,139810,35,65,90,180264,83,180347
684,139810,35,64,91,181042,82,181124
688,139810,35,64,91,181819,82,181901
692,139810,35,62,93,180823,83,180906
696,139809,35,63,93,180381,84,180465
700,139809,34,62,95,180374,87,180461
704,139807,36,60,97,180459,84,180543
708,139807,35,61,97,181464,82,181546
712,139807,35,61,97,181988,82,182070
716,139807,35,58,100,180911,78,180989
720,139807,33,59,101,180454,69,180523
724,139807,33,58,102,180294,64,180358
728,139807,30,60,103,180304,68,180372
732,139807,30,60,103,181128,67,181195
736,139807,30,60,103,181832,67,181899
740,139807,29,61,103,180942,67,181009
744,139806,29,58,107,180480,63,180543
748,139806,29,57,108,180440,64,180504
752,139805,27,60,108,180410,69,180479
756,139805,27,60,108,181492,65,181557
760,139805,27,60,108,182002,65,182067
764,139805,26,60,109,180841,67,180908
768,139804,26,60,110,180328,74,180402
772,139803,27,60,110,180320,73,180393
776,139802,27,60,111,180301,71,180372
780,139802,27,60,111,181260,71,181331
784,139802,27,60,111,181861,71,181932
788,139802,26,61,111,180844,77,180921
792,139801,26,62,111,180392,81,180473
796,139800,25,63,112,180365,80,180445
800,139799,25,63,113,180377,85,180462
804,139799,25,63,113,181389,84,181473
808,139799,25,63,113,181982,84,182066
812,139799,25,62,114,180886,88,180974
816,139799,25,60,116,180553,75,180628
820,139799,24,60,117,180369,79,180448
824,139799,22,62,117,180308,77,180385
828,139799,22,62,117,181279,79,181358
832,139799,22,62,117,181844,79,181923
836,139799,22,62,117,180942,81,181023
840,139877,24,61,38,180435,78,180513
844,139877,25,61,37,180355,78,180433
848,139878,24,62,36,180333,79,180412
852,139878,24,61,37,181421,76,181497
856,139878,24,61,37,181992,76,182068
860,139876,25,61,38,180880,80,180960
864,139879,24,62,35,180463,81,180544
868,139880,23,61,36,180313,83,180396
872,139880,24,61,35,180412,80,180492
876,139881,24,59,36,181303,76,181379
880,139881,24,59,36,181878,76,181954
884,139881,24,59,36,180862,77,180939
888,139880,25,57,38,180410,79,180489
892,139879,26,56,39,180413,71,180484
896,139879,26,54,41,180374,63,180437
900,139879,26,54,41,181408,64,181472
904,139879,26,54,41,181993,64,182057
908,139879,24,53,44,180917,61,180978
912,139878,23,52,47,180421,60,180481
916,139878,22,51,49,180352,63,180415
920,139878,22,50,50,180257,62,180319
924,139879,22,50,49,181381,60,181441
928,139879,22,50,49,181873,60,181933
932,139880,23,49,48,180902,64,180966
936,139880,22,50,48,180376,69,180445
940,139880,24,48,48,180403,67,180470
944,139882,22,48,48,180311,70,180381
948,139882,22,47,49,181462,67,181529
952,139882,22,47,49,181994,67,182061
956,139884,23,46,47,180962,65,181027
960,139885,23,45,47,180446,66,180512
964,139885,24,45,46,180384,64,180448
968,139886,24,45,45,180296,60,180356
972,139886,24,44,46,181393,59,181452
976,139886,24,44,46,181923,59,181982
980,139886,24,44,46,180916,62,180978
984,139890,23,44,43,180407,54,180461
988,139891,23,44,42,180327,55,180382
992,139891,22,44,43,180313,54,180367
996,139891,22,43,44,181410,48,181458
1000,139891,22,43,44,182008,48,182056
1004,139892,22,42,44,180931,49,180980
1008,139892,22,43,43,180374,44,180418
1012,139892,21,44,43,180310,44,180354
1016,139893,20,45,42,180339,46,180385
1020,139893,20,45,42,181388,48,181436
1024,139893,20,45,42,181933,48,181981
1028,139893,20,45,42,180966,47,181013
1032,139891,21,45,43,180460,51,180511
1036,139891,21,45,43,180328,51,180379
1040,139891,21,46,42,180412,50,180462
1044,139890,22,46,42,181477,51,181528
1048,139890,22,46,42,182007,51,182058
1052,139891,22,46,41,180982,56,181038
1056,139893,22,45,40,180437,58,180495
1060,139894,22,44,40,180311,58,180369
1064,139894,22,44,40,180335,61,180396
1068,139894,22,43,41,181398,57,181455
1072,139894,22,43,41,181929,57,181986
1076,139892,24,43,41,180907,59,180966
1080,139893,22,43,42,180455,59,180514
1084,139893,21,44,42,180379,60,180439
1088,139892,22,42,44,180323,58,180381
1092,139893,22,42,43,181393,53,181446
1096,139893,22,42,43,182002,53,182055
1100,139894,20,43,43,180973,51,181024
1104,139894,20,42,44,180501,48,180549
1108,139896,20,42,42,180438,51,180489
1112,139896,19,40,45,180269,48,180317
1116,139898,19,40,43,181438,45,181483
1120,139898,19,40,43,181930,45,181975
1124,139898,19,39,44,181019,45,181064
1128,139900,18,39,43,180484,43,180527
1132,139901,17,40,42,180357,40,180397
1136,139903,17,39,41,180350,36,180386
1140,139903,17,39,41,181476,35,181511
1144,139903,17,39,41,182010,35,182045
1148,139906,17,38,39,180910,37,180947
1152,139909,16,38,37,180439,41,180480
1156,139912,15,37,36,180328,40,180368
1160,139913,15,36,36,180397,39,180436
1164,139913,15,36,36,181371,39,181410
1168,139913,15,36,36,181945,39,181984
1172,139914,14,37,35,180866,44,180910
1176,139914,14,37,35,180420,46,180466
1180,139916,12,38,34,180304,47,180351
1184,139917,13,36,34,180336,50,180386
1188,139918,13,36,33,181442,48,181490
1192,139918,13,36,33,181999,48,182047
1196,139919,12,37,32,180954,50,181004
1200,139920,12,37,31,180488,52,180540
1204,139919,12,38,31,180285,52,180337
1208,139919,12,36,33,180309,53,180362
1212,139920,12,36,32,181417,49,181466
1216,139920,12,36,32,181932,49,181981
1220,139920,12,35,33,180972,50,181022
1224,139920,13,34,33,180388,48,180436
1228,139920,13,33,34,180320,49,180369
1232,139921,13,33,33,180301,50,180351
1236,139922,13,33,32,181360,48,181408
1240,139922,13,33,32,182002,48,182050
1244,139923,13,33,31,180989,49,181038
1248,139923,12,34,31,180432,48,180480
1252,139923,12,34,31,180415,44,180459
1256,139923,12,34,31,180354,40,180394
1260,139923,12,34,31,181412,39,181451
1264,139923,12,34,31,181975,39,182014
1268,139923,12,32,33,180976,43,181019
1272,139924,10,32,34,180442,37,180479
1276,139925,9,31,35,180424,38,180462
1280,139925,8,32,35,180318,33,180351
1284,139924,8,33,35,181467,30,181497
1288,139924,8,33,35,182006,30,182036
1292,139924,8,33,35,180956,33,180989
1296,139925,8,32,35,180524,32,180556
1300,139926,8,32,34,180350,35,180385
1304,139925,9,30,36,180343,32,180375
1308,139925,10,30,35,181416,31,181447
1312,139925,10,30,35,181979,31,182010
1316,139925,8,32,35,180957,34,180991
1320,139926,9,32,33,180573,40,180613
1324,139926,9,32,33,180323,41,180364
1328,139929,7,34,30,180356,39,180395
1332,139929,7,34,30,181414,37,181451
1336,139929,7,34,30,182011,37,182048
1340,139930,7,34,29,180887,38,180925
1344,139930,8,33,29,180486,40,180526
1348,139929,9,33,29,180328,44,180372
1352,139931,10,32,27,180262,50,180312
1356,139931,10,32,27,181430,46,181476
1360,139931,10,32,27,181976,46,182022
1364,139932,10,32,26,180966,50,181016
1368,139933,10,31,26,180404,46,180450
1372,139933,10,30,27,180395,44,180439
1376,139934,10,29,27,180384,43,180427
1380,139934,10,29,27,181415,42,181457
1384,139934,10,29,27,182003,42,182045
1388,139934,11,29,26,180929,43,180972
1392,139935,11,28,26,180505,42,180547
1396,139937,11,27,25,180316,42,180358
1400,139938,11,26,25,180295,35,180330
1404,139938,11,26,25,181402,35,181437
1408,139938,11,26,25,181982,35,182017
1412,139938,11,26,25,180931,30,180961
1416,139938,11,26,25,180440,37,180477
1420,139939,11,26,24,180442,35,180477
1424,139941,10,27,22,180369,39,180408
1428,139941,10,27,22,181400,38,181438
1432,139941,10,27,22,182008,38,182046
1436,139940,11,27,22,180988,38,181026
1440,139939,12,25,24,180415,41,180456
1444,139939,11,25,25,180412,40,180452
1448,139941,11,24,24,180273,42,180315
1452,139941,11,24,24,181433,42,181475
1456,139941,11,24,24,181973,42,182015
1460,139941,12,22,25,181029,40,181069
1464,139942,11,23,24,180534,41,180575
1468,139943,11,23,23,180338,38,180376
1472,139943,11,22,24,180430,37,180467
1476,139943,11,22,24,181427,36,181463
1480,139943,11,22,24,181995,36,182031
1484,139943,11,22,24,180936,34,180970
1488,139943,11,21,25,180465,30,180495
1492,139942,12,20,26,180321,26,180347
1496,139942,12,20,26,180365,25,180390
1500,139942,12,20,26,181398,23,181421
1504,139942,12,20,26,182000,23,182023
1508,139944,12,20,24,181008,25,181033
1512,139946,12,19,23,180528,23,180551
1516,139948,12,18,22,180325,20,180345
1520,139947,13,18,22,180361,20,180381
1524,139947,12,19,22,181450,18,181468
1528,139947,12,19,22,182015,18,182033
1532,139947,12,18,23,181009,18,181027
1536,139947,13,18,22,180342,18,180360
1540,139947,13,16,24,180392,17,180409
1544,139949,12,17,22,180321,17,180338
1548,139949,11,18,22,181420,16,181436
1552,139949,11,18,22,182012,16,182028
1556,139949,11,17,23,180975,19,180994
1560,139949,10,18,23,180486,23,180509
1564,139949,10,17,24,180376,24,180400
1568,139949,10,17,24,180384,25,180409
1572,139949,10,17,24,181446,25,181471
1576,139949,10,17,24,182006,25,182031
1580,139949,10,17,24,180956,24,180980
1584,139950,9,18,23,180424,25,180449
1588,139949,9,19,23,180355,23,180378
1592,139950,8,20,22,180337,23,180360
1596,139950,8,20,22,181463,22,181485
1600,139950,8,20,22,182012,22,182034
1604,139950,8,20,22,180968,20,180988
1608,139951,8,19,22,180395,19,180414
1612,139951,9,19,21,180353,17,180370
1616,139952,9,19,20,180418,16,180434
1620,139952,9,19,20,181452,14,181466
1624,139952,9,19,20,182020,14,182034
1628,139952,8,20,20,181002,16,181018
1632,139953,8,18,21,180492,12,180504
1636,139954,8,17,21,180386,15,180401
1640,139955,8,16,21,180358,15,180373
1644,139955,8,15,22,181387,14,181401
1648,139955,8,15,22,182014,14,182028
1652,139955,8,15,22,180958,14,180972
1656,139955,8,15,22,180422,13,180435
1660,139955,8,15,22,180360,11,180371
1664,139955,8,15,22,180370,13,180383
1668,139955,8,15,22,181409,13,181422
1672,139955,8,15,22,182013,13,182026
1676,139955,7,14,24,180983,12,180995
1680,139957,6,15,22,180533,15,180548
1684,139958,6,15,21,180399,17,180416
1688,139959,6,13,22,180408,16,180424
1692,139959,6,13,22,181456,18,181474
1696,139959,6,13,22,182011,18,182029
1700,139961,5,14,20,180963,19,180982
1704,139961,5,14,20,180478,18,180496
1708,139961,5,14,20,180394,17,180411
1712,139962,5,14,19,180349,18,180367
1716,139962,5,14,19,181464,16,181480
1720,139962,5,14,19,182027,16,182043
1724,139962,5,14,19,180952,19,180971
1728,139963,5,14,18,180551,22,180573
1732,139964,4,15,17,180404,20,180424
1736,139964,4,15,17,180296,21,180317
1740,139964,4,15,17,181422,19,181441
1744,139964,4,15,17,182010,19,182029
1748,139964,4,15,17,181007,21,181028
1752,139965,4,15,16,180452,20,180472
1756,139966,4,15,15,180345,21,180366
1760,139966,3,16,15,180358,22,180380
1764,139966,3,16,15,181462,23,181485
1768,139966,3,16,15,182008,23,182031
1772,139966,4,16,14,180964,22,180986
1776,139966,3,17,14,180448,21,180469
1780,139968,3,17,12,180346,20,180366
1784,139968,3,16,13,180388,22,180410
1788,139968,3,16,13,181379,21,181400
1792,139968,3,16,13,182013,21,182034
1796,139969,3,16,12,180943,19,180962
1800,139969,3,16,12,180482,19,180501
1804,139968,5,15,12,180432,20,180452
1808,139968,5,15,12,180281,18,180299
1812,139968,5,15,12,181430,18,181448
1816,139968,5,15,12,182016,18,182034
1820,139968,5,15,12,180984,18,181002
1824,139968,5,14,13,180526,17,180543
1828,139968,4,15,13,180342,15,180357
1832,139968,4,15,13,180396,17,180413
1836,139968,4,15,13,181474,17,181491
1840,139968,4,15,13,182015,17,182032
1844,139968,4,15,13,180924,17,180941
1848,139969,4,15,12,180425,21,180446
1852,139969,3,16,12,180418,21,180439
1856,139969,3,16,12,180385,22,180407
1860,139969,3,16,12,181429,20,181449
1864,139969,3,16,12,182016,20,182036
1868,139969,3,16,12,180994,21,181015
1872,139971,3,16,10,180388,22,180410
1876,139971,4,16,9,180356,22,180378
1880,139972,4,16,8,180386,17,180403
1884,139973,4,15,8,181390,15,181405
1888,139973,4,15,8,182029,15,182044
1892,139973,4,15,8,180946,16,180962
1896,139973,4,15,8,180520,15,180535
1900,139973,4,15,8,180368,15,180383
1904,139973,4,14,9,180424,14,180438
1908,139973,4,13,10,181466,14,181480
1912,139973,4,13,10,182027,14,182041
1916,139975,4,13,8,180999,14,181013
1920,139975,4,12,9,180542,12,180554
1924,139975,4,12,9,180352,12,180364
1928,139977,4,12,7,180417,14,180431
1932,139977,4,12,7,181494,14,181508
1936,139977,4,12,7,182015,14,182029
1940,139977,4,12,7,180987,15,181002
1944,139977,4,11,8,180477,14,180491
1948,139977,4,10,9,180417,14,180431
1952,139977,4,9,10,180422,12,180434
1956,139977,4,9,10,181372,10,181382
1960,139977,4,9,10,182028,10,182038
1964,139977,4,9,10,180959,9,180968
1968,139976,5,9,10,180456,9,180465
1972,139976,5,9,10,180441,9,180450
1976,139976,5,9,10,180338,9,180347
1980,139976,5,9,10,181415,7,181422
1984,139976,5,9,10,182041,7,182048
1988,139976,5,8,11,180970,8,180978
1992,139976,5,8,11,180505,7,180512
1996,139976,5,8,11,180327,8,180335
2000,139976,5,8,11,180348,7,180355
2004,139976,5,8,11,181534,7,181541
2008,139976,5,8,11,182018,7,182025
2012,139976,4,9,11,181049,7,181056
2016,139976,4,9,11,180483,5,180488
2020,139976,4,9,11,180354,6,180360
2024,139977,4,9,10,180349,7,180356
2028,139977,4,9,10,181463,6,181469
2032,139977,4,9,10,182027,6,182033
2036,139977,4,8,11,181034,6,181040
2040,139977,4,7,12,180476,7,180483
2044,139978,2,9,11,180479,7,180486
2048,139978,2,9,11,180406,7,180413
2052,139978,2,9,11,181411,7,181418
2056,139978,2,9,11,182028,7,182035
2060,139978,2,8,12,180977,8,180985
2064,139979,2,8,11,180497,8,180505
2068,139979,2,8,11,180407,8,180415
2072,139979,2,8,11,180355,8,180363
2076,139979,2,8,11,181432,7,181439
2080,139979,2,8,11,182032,7,182039
2084,139979,2,8,11,181027,7,181034
2088,139979,2,8,11,180479,7,180486
2092,139979,2,7,12,180382,9,180391
2096,139979,2,7,12,180356,9,180365
2100,139979,2,7,12,181449,9,181458
2104,139979,2,7,12,182024,9,182033
2108,139979,2,7,12,181062,12,181074
2112,139979,2,7,12,180445,13,180458
2116,139979,1,8,12,180329,13,180342
2120,139979,1,7,13,180382,11,180393
2124,139980,1,7,12,181459,11,181470
2128,139980,1,7,12,182027,11,182038
2132,139980,1,7,12,181057,12,181069
2136,139980,1,6,13,180486,12,180498
2140,139980,1,6,13,180412,8,180420
2144,139981,1,6,12,180373,8,180381
2148,139982,1,6,11,181397,7,181404
2152,139982,1,6,11,182023,7,182030
2156,139982,1,6,11,180959,5,180964
2160,139982,2,6,10,180541,4,180545
2164,139982,2,6,10,180456,4,180460
2168,139982,2,6,10,180413,4,180417
2172,139982,2,6,10,181422,4,181426
2176,139982,2,6,10,182038,4,182042
2180,139982,2,6,10,181022,4,181026
2184,139983,2,6,9,180387,5,180392
2188,139984,2,5,9,180384,5,180389
2192,139985,2,5,8,180385,6,180391
2196,139985,2,5,8,181448,5,181453
2200,139985,2,5,8,182029,5,182034
2204,139985,2,5,8,180959,5,180964
2208,139985,1,6,8,180548,3,180551
2212,139985,1,5,9,180298,3,180301
2216,139985,1,5,9,180421,3,180424
2220,139985,1,5,9,181435,4,181439
2224,139985,1,5,9,182029,4,182033
2228,139986,1,5,8,181025,4,181029
2232,139986,1,5,8,180600,2,180602
2236,139986,1,5,8,180380,2,180382
2240,139986,1,5,8,180353,2,180355
2244,139986,1,5,8,181444,3,181447
2248,139986,1,5,8,182031,3,182034
2252,139986,1,5,8,181005,4,181009
2256,139986,1,5,8,180412,6,180418
2260,139986,1,5,8,180391,6,180397
2264,139986,1,5,8,180368,6,180374
2268,139986,1,5,8,181438,6,181444
2272,139986,1,5,8,182020,6,182026
2276,139987,1,5,7,180996,6,181002
2280,139988,1,5,6,180528,9,180537
2284,139988,1,5,6,180500,10,180510
2288,139988,1,5,6,180399,10,180409
2292,139988,1,5,6,181472,8,181480
2296,139988,1,5,6,182028,8,182036
2300,139989,1,5,5,180946,8,180954
2304,139989,1,5,5,180483,6,180489
2308,139989,1,5,5,180410,5,180415
2312,139989,1,5,5,180322,5,180327
2316,139989,1,5,5,181475,5,181480
2320,139989,1,5,5,182015,5,182020
2324,139989,1,5,5,181039,5,181044
2328,139989,1,5,5,180460,6,180466
2332,139990,1,5,4,180383,4,180387
2336,139990,1,5,4,180414,3,180417
2340,139990,1,5,4,181449,3,181452
2344,139990,1,5,4,182031,3,182034
2348,139990,1,5,4,180999,3,181002
2352,139990,1,5,4,180478,3,180481
2356,139990,1,5,4,180445,3,180448
2360,139991,1,5,3,180439,3,180442
2364,139991,1,5,3,181475,4,181479
2368,139991,1,5,3,182024,4,182028
2372,139991,1,4,4,180977,7,180984
2376,139992,1,4,3,180475,7,180482
2380,139992,1,4,3,180444,7,180451
2384,139992,1,4,3,180406,8,180414
2388,139992,1,4,3,181455,7,181462
2392,139992,1,4,3,182032,7,182039
2396,139992,1,4,3,181033,7,181040
2400,139992,0,5,3,180499,7,180506
2404,139992,0,3,5,180347,10,180357
2408,139992,0,3,5,180363,10,180373
2412,139992,0,3,5,181417,9,181426
2416,139992,0,3,5,182018,9,182027
2420,139992,0,3,5,181025,7,181032
2424,139992,0,3,5,180464,5,180469
2428,139992,1,3,4,180404,4,180408
2432,139992,1,3,4,180312,4,180316
2436,139992,1,3,4,181494,4,181498
2440,139992,1,3,4,182031,4,182035
2444,139992,1,3,4,180991,4,180995
2448,139992,1,3,4,180476,4,180480
2452,139993,1,3,3,180362,5,180367
2456,139993,1,3,3,180457,4,180461
2460,139993,1,3,3,181448,4,181452
2464,139993,1,3,3,182037,4,182041
2468,139993,1,3,3,181021,4,181025
2472,139992,2,3,3,180482,5,180487
2476,139992,2,2,4,180359,6,180365
2480,139992,2,2,4,180379,6,180385
2484,139992,2,2,4,181434,6,181440
2488,139992,2,2,4,182027,6,182033
2492,139992,2,2,4,180936,6,180942
2496,139992,2,2,4,180373,7,180380
2500,139992,2,2,4,180417,7,180424
2504,139992,2,2,4,180352,7,180359
2508,139992,2,2,4,181422,7,181429
2512,139992,2,2,4,182019,7,182026
2516,139992,2,2,4,180958,9,180967
2520,139992,2,2,4,180500,9,180509
2524,139992,2,2,4,180276,6,180282
2528,139992,2,2,4,180382,6,180388
2532,139992,2,2,4,181443,6,181449
2536,139992,2,2,4,182028,6,182034
2540,139992,2,2,4,181038,5,181043
2544,139992,2,2,4,180509,4,180513
2548,139992,2,2,4,180450,4,180454
2552,139992,2,2,4,180282,6,180288
2556,139992,2,2,4,181413,6,181419
2560,139992,2,2,4,182029,6,182035
2564,139992,2,2,4,181041,6,181047
2568,139992,2,1,5,180504,6,180510
2572,139992,2,1,5,180421,4,180425
2576,139992,2,1,5,180351,4,180355
2580,139992,2,1,5,181421,4,181425
2584,139992,2,1,5,182038,4,182042
2588,139992,2,1,5,181019,4,181023
2592,139992,2,1,5,180478,4,180482
2596,139992,2,1,5,180335,3,180338
2600,139992,2,1,5,180416,2,180418
2604,139992,2,1,5,181437,2,181439
2608,139992,2,1,5,182039,2,182041
2612,139993,2,1,4,181019,3,181022
2616,139993,2,1,4,180511,3,180514
2620,139993,2,1,4,180440,3,180443
2624,139993,2,1,4,180373,5,180378
2628,139993,2,1,4,181453,5,181458
2632,139993,2,1,4,182033,5,182038
2636,139993,2,1,4,180968,6,180974
2640,139993,2,1,4,180510,5,180515
2644,139995,2,1,2,180400,5,180405
2648,139995,2,1,2,180426,6,180432
2652,139995,2,1,2,181483,6,181489
2656,139995,2,1,2,182033,6,182039
2660,139995,2,1,2,181002,5,181007
2664,139995,2,1,2,180547,6,180553
2668,139995,1,2,2,180349,5,180354
2672,139995,1,2,2,180375,3,180378
2676,139995,1,2,2,181434,3,181437
2680,139995,1,2,2,182042,3,182045
2684,139995,1,2,2,181042,4,181046
2688,139995,1,2,2,180454,6,180460
2692,139995,1,2,2,180343,6,180349
2696,139993,3,2,2,180450,6,180456
2700,139993,3,2,2,181427,6,181433
2704,139993,3,2,2,182026,6,182032
2708,139993,3,2,2,180933,6,180939
2712,139993,2,3,2,180429,5,180434
2716,139994,2,3,1,180343,5,180348
2720,139994,2,3,1,180390,6,180396
2724,139994,2,3,1,181422,7,181429
2728,139994,2,3,1,182030,7,182037
2732,139994,2,3,1,181021,6,181027
2736,139994,2,3,1,180499,6,180505
2740,139993,3,3,1,180401,5,180406
2744,139993,3,3,1,180410,3,180413
2748,139993,3,3,1,181475,3,181478
2752,139993,3,3,1,182022,3,182025
2756,139993,3,3,1,180967,3,180970
2760,139993,3,2,2,180481,3,180484
2764,139993,3,2,2,180436,3,180439
2768,139993,3,2,2,180401,2,180403
2772,139993,3,2,2,181434,2,181436
2776,139993,3,2,2,182027,2,182029
2780,139993,3,2,2,181012,2,181014
2784,139993,3,2,2,180409,2,180411
2788,139993,3,2,2,180322,1,180323
2792,139993,3,2,2,180420,1,180421
2796,139993,3,2,2,181464,1,181465
2800,139993,3,2,2,182020,1,182021
2804,139993,3,2,2,181031,1,181032
2808,139994,3,2,1,180509,1,180510
2812,139994,3,2,1,180329,1,180330
2816,139994,3,2,1,180416,1,180417
2820,139994,3,2,1,181459,1,181460
2824,139994,3,2,1,182040,1,182041
2828,139994,3,2,1,181010,1,181011
2832,139994,3,2,1,180573,2,180575
